entry,Re,alpha,CL_xf,CD_xf
stec8|SD7062,210500.0,-4.91,-0.0675,0.017950
stec8|SD7062,210500.0,-3.90,0.0354,0.015480
stec8|SD7062,210500.0,-2.86,0.1406,0.012620
stec8|SD7062,210500.0,-1.85,0.2457,0.011550
stec8|SD7062,210500.0,-0.84,0.3515,0.011290
stec8|SD7062,210500.0,0.20,0.4518,0.011110
stec8|SD7062,210500.0,1.22,0.5927,0.011050
stec8|SD7062,210500.0,2.24,0.6964,0.011640
stec8|SD7062,210500.0,3.26,0.8040,0.012380
stec8|SD7062,210500.0,4.29,0.9108,0.013280
stec8|SD7062,210500.0,5.30,1.0130,0.014310
stec8|SD7062,210500.0,6.33,1.1139,0.015600
stec8|SD7062,210500.0,7.35,1.2082,0.017000
stec8|SD7062,210500.0,8.36,1.2951,0.018640
stec8|SD7062,210500.0,9.38,1.3732,0.020580
stec8|SD7062,210500.0,10.40,1.4342,0.022880
stec8|SD7062,210500.0,11.40,1.4811,0.025760
stec8|SD7062,210500.0,12.41,1.5169,0.029690
stec8|SD7062,210500.0,13.41,1.5473,0.034760
stec8|SD7062,210500.0,14.42,1.5645,0.041640
stec8|SD7062,305800.0,-7.00,-0.2806,0.023640
stec8|SD7062,305800.0,-6.00,-0.1871,0.018210
stec8|SD7062,305800.0,-3.90,0.0293,0.013200
stec8|SD7062,305800.0,-2.92,0.1330,0.011230
stec8|SD7062,305800.0,-1.87,0.2456,0.009980
stec8|SD7062,305800.0,-0.82,0.3586,0.009610
stec8|SD7062,305800.0,0.21,0.4665,0.009470
stec8|SD7062,305800.0,1.22,0.5652,0.009400
stec8|SD7062,305800.0,2.25,0.6983,0.009860
stec8|SD7062,305800.0,3.27,0.8067,0.010540
stec8|SD7062,305800.0,4.28,0.9120,0.011390
stec8|SD7062,305800.0,5.31,1.0172,0.012310
stec8|SD7062,305800.0,6.31,1.1153,0.013400
stec8|SD7062,305800.0,7.33,1.2101,0.014700
stec8|SD7062,305800.0,8.37,1.2990,0.016260
stec8|SD7062,305800.0,9.38,1.3731,0.017950
stec8|SD7062,305800.0,10.39,1.4307,0.020080
stec8|SD7062,305800.0,11.40,1.4777,0.023110
stec8|SD7080,62600.0,-3.95,-0.3179,0.031320
stec8|SD7080,62600.0,-2.94,-0.2224,0.023850
stec8|SD7080,62600.0,-1.93,-0.1476,0.016820
stec8|SD7080,62600.0,-0.91,-0.0476,0.017140
stec8|SD7080,62600.0,0.11,0.0284,0.018970
stec8|SD7080,62600.0,1.17,0.2568,0.022550
stec8|SD7080,62600.0,2.20,0.4520,0.023150
stec8|SD7080,62600.0,3.22,0.6304,0.021290
stec8|SD7080,62600.0,4.22,0.7546,0.020340
stec8|SD7080,62600.0,5.25,0.8565,0.021610
stec8|SD7080,62600.0,6.26,0.9495,0.024080
stec8|SD7080,62600.0,7.27,1.0368,0.027560
stec8|SD7080,62600.0,8.29,1.1166,0.032280
stec8|SD7080,62600.0,9.31,1.1887,0.038920
stec8|SD7080,62600.0,10.31,1.2191,0.046590
stec8|SD7080,103500.0,-3.98,-0.3224,0.026040
stec8|SD7080,103500.0,-2.95,-0.2272,0.020750
stec8|SD7080,103500.0,-0.90,0.0426,0.015240
stec8|SD7080,103500.0,0.14,0.2315,0.015880
stec8|SD7080,103500.0,1.16,0.4156,0.015110
stec8|SD7080,103500.0,2.18,0.5485,0.013960
stec8|SD7080,103500.0,3.20,0.6596,0.013620
stec8|SD7080,103500.0,4.22,0.7605,0.014550
stec8|SD7080,103500.0,5.25,0.8571,0.016220
stec8|SD7080,103500.0,6.26,0.9484,0.018400
stec8|SD7080,103500.0,7.28,1.0351,0.021160
stec8|SD7080,103500.0,8.30,1.1142,0.024680
stec8|SD7080,103500.0,9.31,1.1774,0.029130
stec8|SD7080,103500.0,10.31,1.2051,0.035280
stec8|SD7080,149800.0,-6.00,-0.4589,0.056530
stec8|SD7080,149800.0,-3.95,-0.3220,0.023300
stec8|SD7080,149800.0,-2.94,-0.1925,0.018020
stec8|SD7080,149800.0,-1.91,-0.0360,0.013470
stec8|SD7080,149800.0,-0.89,0.1553,0.012440
stec8|SD7080,149800.0,0.15,0.3322,0.011690
stec8|SD7080,149800.0,1.17,0.4528,0.010860
stec8|SD7080,149800.0,2.20,0.5599,0.010510
stec8|SD7080,149800.0,3.21,0.6614,0.011070
stec8|SD7080,149800.0,4.24,0.7610,0.012270
stec8|SD7080,149800.0,5.25,0.8560,0.013820
stec8|SD7080,149800.0,6.27,0.9489,0.015740
stec8|SD7080,149800.0,7.28,1.0360,0.018050
stec8|SD7080,149800.0,8.30,1.1165,0.021050
stec8|SD7080,149800.0,9.31,1.1832,0.024410
stec8|SD7080,149800.0,10.32,1.2103,0.030930
stec8|SD7080,149800.0,11.32,1.2353,0.039090
stec8|SD7080,149800.0,12.32,1.2469,0.051420
stec8|SD7080,149800.0,13.33,1.2057,0.067160
stec8|SD7080,301800.0,-1.93,0.1055,0.003010
stec8|SD7080,301800.0,-0.90,0.1979,0.002460
stec8|SD7080,301800.0,0.13,0.3494,0.002290
stec8|SD7080,301800.0,1.14,0.4420,0.002430
stec8|SD7080,301800.0,2.18,0.5447,0.002750
stec8|SD7080,301800.0,3.21,0.6468,0.003210
stec8|SD7080,301800.0,4.22,0.7462,0.003770
stec8|SD7080,301800.0,5.24,0.8455,0.004460
stec8|SD7080,301800.0,6.26,0.9416,0.005400
stec8|SD7080,301800.0,7.28,1.0341,0.006650
stec8|SD7080,301800.0,8.30,1.1203,0.008410
stec8|SD7080,301800.0,9.31,1.1887,0.011590
stec8|SD7080,301800.0,10.31,1.2177,0.016570
stec8|SD7080,301800.0,11.32,1.2227,0.022930
stec8|SD7080,301800.0,12.31,1.2032,0.035530
stec8|SD7080,301800.0,13.30,1.1844,0.051740
stec8|SD7084,100900.0,-2.95,-0.2853,0.021200
stec8|SD7084,100900.0,-1.42,-0.0670,0.015310
stec8|SD7084,100900.0,0.12,0.2321,0.016470
stec8|SD7084,100900.0,1.68,0.4805,0.014710
stec8|SD7084,100900.0,3.20,0.6350,0.013950
stec8|SD7084,100900.0,4.73,0.7763,0.015720
stec8|SD7084,100900.0,6.26,0.9148,0.018890
stec8|SD7084,100900.0,7.79,1.0473,0.022800
stec8|SD7084,100900.0,9.31,1.1269,0.026200
stec8|SD7084,100900.0,10.82,1.1377,0.039290
stec8|SD7084,100900.0,12.34,1.1628,0.056420
stec8|SD7084,152400.0,-2.94,-0.2115,0.017930
stec8|SD7084,152400.0,-1.40,0.0962,0.012870
stec8|SD7084,152400.0,0.15,0.3473,0.011550
stec8|SD7084,152400.0,1.68,0.4949,0.010520
stec8|SD7084,152400.0,3.19,0.6347,0.011100
stec8|SD7084,152400.0,4.74,0.7741,0.013060
stec8|SD7084,152400.0,6.26,0.9105,0.015720
stec8|SD7084,152400.0,7.78,1.0406,0.018740
stec8|SD7084,152400.0,9.31,1.1325,0.023160
stec8|SD7084,152400.0,10.82,1.1391,0.034420
stec8|SD7084,152400.0,12.33,1.1082,0.046910
stec8|SD7084,152400.0,13.82,1.0314,0.077530
stec8|SD7084,152400.0,15.27,0.8240,0.138180
stec8|SD7084,197500.0,-3.95,-0.2929,0.019890
stec8|SD7084,197500.0,-2.96,-0.1481,0.015540
stec8|SD7084,197500.0,-1.91,-0.0169,0.011100
stec8|SD7084,197500.0,-0.89,0.2556,0.010340
stec8|SD7084,197500.0,0.14,0.3612,0.009400
stec8|SD7084,197500.0,1.17,0.4492,0.008960
stec8|SD7084,197500.0,2.17,0.5404,0.009140
stec8|SD7084,197500.0,3.21,0.6352,0.009960
stec8|SD7084,197500.0,4.24,0.7279,0.011150
stec8|SD7084,197500.0,5.23,0.8171,0.012540
stec8|SD7084,197500.0,6.27,0.9106,0.014260
stec8|SD7084,197500.0,7.28,0.9996,0.015970
stec8|SD7084,197500.0,8.30,1.0818,0.017680
stec8|SD7084,197500.0,9.31,1.1305,0.022510
stec8|SD7084,197500.0,10.32,1.1359,0.029120
stec8|SD7084,303000.0,-3.97,-0.2033,0.014740
stec8|SD7084,303000.0,-2.94,-0.0550,0.011890
stec8|SD7084,303000.0,-1.92,0.0474,0.008550
stec8|SD7084,303000.0,-0.91,0.1776,0.007530
stec8|SD7084,303000.0,0.13,0.3584,0.007210
stec8|SD7084,303000.0,1.16,0.4468,0.007170
stec8|SD7084,303000.0,2.18,0.5393,0.007710
stec8|SD7084,303000.0,3.20,0.6327,0.008570
stec8|SD7084,303000.0,4.22,0.7259,0.009640
stec8|SD7084,303000.0,5.25,0.8204,0.010900
stec8|SD7084,303000.0,6.27,0.9144,0.012260
stec8|SD7084,303000.0,7.28,1.0054,0.013750
stec8|SD7084,303000.0,8.31,1.0930,0.015580
stec8|SD7084,303000.0,9.32,1.1413,0.020680
stec8|SD7084,303000.0,10.32,1.1634,0.025730
stec8|SD7084,303000.0,11.33,1.1773,0.031830
stec8|SD7090,59600.0,-5.98,-0.5131,0.044050
stec8|SD7090,59600.0,-4.96,-0.4510,0.031540
stec8|SD7090,59600.0,-3.95,-0.3688,0.024560
stec8|SD7090,59600.0,-2.93,-0.2848,0.019960
stec8|SD7090,59600.0,-1.91,-0.1190,0.017200
stec8|SD7090,59600.0,-0.88,-0.0941,0.017630
stec8|SD7090,59600.0,0.15,-0.0014,0.019820
stec8|SD7090,59600.0,1.18,0.2291,0.022170
stec8|SD7090,59600.0,2.20,0.4451,0.021670
stec8|SD7090,59600.0,3.22,0.5986,0.020770
stec8|SD7090,59600.0,4.24,0.7016,0.021330
stec8|SD7090,59600.0,5.26,0.7941,0.022850
stec8|SD7090,59600.0,6.27,0.8828,0.025320
stec8|SD7090,59600.0,7.28,0.9649,0.029030
stec8|SD7090,59600.0,8.29,1.0422,0.034030
stec8|SD7090,59600.0,9.31,1.1072,0.041450
stec8|SD7090,59600.0,10.31,1.1597,0.051080
stec8|SD7090,59600.0,11.29,1.0765,0.068040
stec8|SD7090,99100.0,-5.98,-0.5236,0.034710
stec8|SD7090,99100.0,-4.96,-0.4525,0.024850
stec8|SD7090,99100.0,-3.95,-0.3702,0.019880
stec8|SD7090,99100.0,-2.94,-0.2927,0.017030
stec8|SD7090,99100.0,-1.91,-0.2334,0.014250
stec8|SD7090,99100.0,-0.88,0.0146,0.015240
stec8|SD7090,99100.0,0.15,0.2242,0.015000
stec8|SD7090,99100.0,1.17,0.4134,0.013710
stec8|SD7090,99100.0,2.19,0.5225,0.013630
stec8|SD7090,99100.0,3.22,0.6158,0.014280
stec8|SD7090,99100.0,4.23,0.7047,0.015340
stec8|SD7090,99100.0,5.24,0.7923,0.016900
stec8|SD7090,99100.0,6.27,0.8794,0.019070
stec8|SD7090,99100.0,7.29,0.9628,0.021880
stec8|SD7090,99100.0,8.30,1.0424,0.025510
stec8|SD7090,99100.0,9.32,1.1166,0.030260
stec8|SD7090,99100.0,10.32,1.1855,0.036990
stec8|SD7090,99100.0,11.30,1.2200,0.045700
stec8|SD7090,149000.0,-0.87,0.1370,0.011990
stec8|SD7090,149000.0,0.15,0.3281,0.010700
stec8|SD7090,149000.0,1.18,0.4401,0.010340
stec8|SD7090,149000.0,2.19,0.5263,0.010790
stec8|SD7090,149000.0,3.22,0.6151,0.011580
stec8|SD7090,149000.0,4.24,0.7033,0.012670
stec8|SD7090,149000.0,5.26,0.7916,0.014100
stec8|SD7090,149000.0,6.27,0.8776,0.015940
stec8|SD7090,149000.0,7.28,0.9610,0.018180
stec8|SD7090,149000.0,8.31,1.0405,0.021210
stec8|SD7090,149000.0,9.32,1.1124,0.024890
stec8|SD7090,149000.0,10.32,1.1773,0.029610
stec8|SD7090,149000.0,11.33,1.2356,0.036320
stec8|SD7090,149000.0,12.29,1.2608,0.043710
stec8|SD7090,199100.0,-6.00,-0.5418,0.024120
stec8|SD7090,199100.0,-4.96,-0.4629,0.018520
stec8|SD7090,199100.0,-3.95,-0.3691,0.015290
stec8|SD7090,199100.0,-2.92,-0.2036,0.012830
stec8|SD7090,199100.0,-1.90,-0.0576,0.010170
stec8|SD7090,199100.0,-0.88,0.1150,0.009410
stec8|SD7090,199100.0,0.16,0.3502,0.008990
stec8|SD7090,199100.0,1.16,0.4423,0.008980
stec8|SD7090,199100.0,2.20,0.5272,0.009480
stec8|SD7090,199100.0,3.22,0.6140,0.010250
stec8|SD7090,199100.0,4.24,0.7023,0.011300
stec8|SD7090,199100.0,5.26,0.7916,0.012640
stec8|SD7090,199100.0,6.28,0.8803,0.014300
stec8|SD7090,199100.0,7.29,0.9656,0.016330
stec8|SD7090,199100.0,8.30,1.0463,0.018810
stec8|SD7090,199100.0,9.31,1.1182,0.021990
stec8|SD7090,199100.0,10.34,1.1801,0.026090
stec8|SD7090,199100.0,11.33,1.2241,0.030800
stec8|SD7090,298600.0,-6.02,-0.5542,0.019310
stec8|SD7090,298600.0,-4.99,-0.4537,0.015260
stec8|SD7090,298600.0,-4.02,-0.3065,0.012630
stec8|SD7090,298600.0,-2.98,-0.1493,0.010490
stec8|SD7090,298600.0,-1.91,-0.0043,0.008000
stec8|SD7090,298600.0,-0.88,0.1226,0.007100
stec8|SD7090,298600.0,0.13,0.2684,0.007370
stec8|SD7090,298600.0,1.16,0.4458,0.007720
stec8|SD7090,298600.0,2.20,0.5273,0.008140
stec8|SD7090,298600.0,3.21,0.6130,0.008880
stec8|SD7090,298600.0,4.23,0.7025,0.009850
stec8|SD7090,298600.0,5.25,0.7939,0.011040
stec8|SD7090,298600.0,6.27,0.8858,0.012490
stec8|SD7090,298600.0,7.28,0.9747,0.014250
stec8|SD7090,298600.0,8.31,1.0613,0.016390
stec8|SD7090,298600.0,9.32,1.1381,0.018990
stec8|SD7090,298600.0,10.33,1.2019,0.022200
stec8|SD7090,298600.0,11.33,1.2389,0.026230
stec8|SD8000,62500.0,-3.94,-0.3451,0.022660
stec8|SD8000,62500.0,-2.93,-0.2567,0.018340
stec8|SD8000,62500.0,-1.91,-0.1622,0.015550
stec8|SD8000,62500.0,-0.88,-0.0707,0.015640
stec8|SD8000,62500.0,0.13,0.0078,0.016750
stec8|SD8000,62500.0,1.17,0.1012,0.019030
stec8|SD8000,62500.0,2.20,0.3383,0.021900
stec8|SD8000,62500.0,3.23,0.5570,0.020310
stec8|SD8000,62500.0,4.24,0.6807,0.018480
stec8|SD8000,62500.0,5.26,0.7713,0.020210
stec8|SD8000,62500.0,6.28,0.8595,0.024480
stec8|SD8000,62500.0,7.28,0.9482,0.030200
stec8|SD8000,62500.0,8.30,1.0308,0.038030
stec8|SD8000,62500.0,9.31,1.0799,0.050330
stec8|SD8000,102500.0,-3.93,-0.3440,0.018370
stec8|SD8000,102500.0,-2.91,-0.2550,0.015370
stec8|SD8000,102500.0,-1.91,-0.1841,0.013060
stec8|SD8000,102500.0,-0.88,-0.0787,0.013110
stec8|SD8000,102500.0,0.15,0.1008,0.014820
stec8|SD8000,102500.0,1.17,0.3039,0.015190
stec8|SD8000,102500.0,2.21,0.4740,0.014040
stec8|SD8000,102500.0,3.23,0.5859,0.013120
stec8|SD8000,102500.0,4.24,0.6815,0.013690
stec8|SD8000,102500.0,5.26,0.7691,0.016040
stec8|SD8000,102500.0,6.28,0.8566,0.019530
stec8|SD8000,102500.0,7.30,0.9469,0.023690
stec8|SD8000,102500.0,8.31,1.0315,0.028810
stec8|SD8000,102500.0,9.32,1.1080,0.037410
stec8|SD8000,102500.0,10.34,1.1509,0.050050
stec8|SD8000,154500.0,-3.93,-0.3478,0.015590
stec8|SD8000,154500.0,-2.94,-0.2616,0.013620
stec8|SD8000,154500.0,-1.90,-0.1505,0.011820
stec8|SD8000,154500.0,-0.86,0.0438,0.011620
stec8|SD8000,154500.0,0.16,0.2337,0.011440
stec8|SD8000,154500.0,1.18,0.3841,0.010610
stec8|SD8000,154500.0,2.21,0.4857,0.010120
stec8|SD8000,154500.0,3.22,0.5846,0.010310
stec8|SD8000,154500.0,4.25,0.6804,0.011600
stec8|SD8000,154500.0,5.27,0.7710,0.013820
stec8|SD8000,154500.0,6.28,0.8605,0.016580
stec8|SD8000,154500.0,7.30,0.9502,0.019790
stec8|SD8000,154500.0,8.32,1.0346,0.023710
stec8|SD8000,154500.0,9.33,1.1138,0.029780
stec8|SD8000,154500.0,10.34,1.1774,0.039000
stec8|SD8000,200000.0,-3.92,-0.3507,0.014140
stec8|SD8000,200000.0,-2.91,-0.2311,0.012530
stec8|SD8000,200000.0,-1.89,-0.0778,0.010730
stec8|SD8000,200000.0,-0.85,0.0817,0.009990
stec8|SD8000,200000.0,0.17,0.2877,0.009260
stec8|SD8000,200000.0,1.18,0.3863,0.008740
stec8|SD8000,200000.0,2.21,0.4844,0.008640
stec8|SD8000,200000.0,3.23,0.5834,0.009240
stec8|SD8000,200000.0,4.26,0.6800,0.010680
stec8|SD8000,200000.0,5.27,0.7727,0.012720
stec8|SD8000,200000.0,6.28,0.8648,0.015170
stec8|SD8000,200000.0,7.30,0.9563,0.017890
stec8|SD8000,200000.0,8.32,1.0427,0.021160
stec8|SD8000,200000.0,9.33,1.1181,0.026330
stec8|SD8000,302300.0,-3.94,-0.2934,0.012030
stec8|SD8000,302300.0,-2.91,-0.1392,0.010310
stec8|SD8000,302300.0,-1.88,0.0068,0.008540
stec8|SD8000,302300.0,-0.85,0.1281,0.007530
stec8|SD8000,302300.0,0.15,0.2578,0.006990
stec8|SD8000,302300.0,1.18,0.3818,0.006790
stec8|SD8000,302300.0,2.20,0.4793,0.007140
stec8|SD8000,302300.0,3.23,0.5797,0.008080
stec8|SD8000,302300.0,4.25,0.6782,0.009540
stec8|SD8000,302300.0,5.26,0.7758,0.011300
stec8|SD8000,302300.0,6.29,0.8747,0.013300
stec8|SD8000,302300.0,7.30,0.9703,0.015340
stec8|SD8000,302300.0,8.31,1.0595,0.018050
stec8|SD8000,302300.0,9.34,1.1372,0.022140
stec8|SD8020,59800.0,-6.03,-0.6869,0.025900
stec8|SD8020,59800.0,-5.05,-0.6131,0.021550
stec8|SD8020,59800.0,-4.01,-0.5390,0.018650
stec8|SD8020,59800.0,-2.98,-0.4597,0.017880
stec8|SD8020,59800.0,-1.96,-0.1904,0.020030
stec8|SD8020,59800.0,-0.94,0.0049,0.017790
stec8|SD8020,59800.0,0.08,-0.0017,0.017070
stec8|SD8020,59800.0,1.09,-0.0028,0.018020
stec8|SD8020,59800.0,2.14,0.2510,0.019930
stec8|SD8020,59800.0,3.14,0.4735,0.017850
stec8|SD8020,59800.0,4.17,0.5502,0.018950
stec8|SD8020,59800.0,5.18,0.6224,0.022020
stec8|SD8020,59800.0,6.20,0.6993,0.026770
stec8|SD8020,59800.0,7.21,0.7731,0.033460
stec8|SD8020,59800.0,8.22,0.8221,0.044330
stec8|SD8020,59800.0,9.23,0.8391,0.060190
stec8|SD8020,59800.0,11.23,0.6026,0.127990
stec8|SD8020,59800.0,12.23,0.6179,0.143290
stec8|SD8020,100500.0,-6.05,-0.6846,0.020140
stec8|SD8020,100500.0,-5.02,-0.6085,0.016800
stec8|SD8020,100500.0,-4.01,-0.5368,0.014450
stec8|SD8020,100500.0,-2.98,-0.4635,0.013140
stec8|SD8020,100500.0,-1.96,-0.3748,0.013140
stec8|SD8020,100500.0,-0.94,-0.1383,0.014760
stec8|SD8020,100500.0,0.09,-0.0072,0.014410
stec8|SD8020,100500.0,1.10,0.1837,0.014620
stec8|SD8020,100500.0,2.13,0.3950,0.013010
stec8|SD8020,100500.0,3.15,0.4756,0.013270
stec8|SD8020,100500.0,4.18,0.5485,0.014760
stec8|SD8020,100500.0,5.19,0.6204,0.017290
stec8|SD8020,100500.0,6.22,0.6968,0.020730
stec8|SD8020,100500.0,7.23,0.7721,0.025520
stec8|SD8020,100500.0,8.24,0.8448,0.033240
stec8|SD8020,100500.0,9.26,0.8776,0.045220
stec8|SD8020,100500.0,10.26,0.8263,0.060460
stec8|SD8020,100500.0,11.24,0.7358,0.082200
stec8|SD8020,151200.0,-6.06,-0.6900,0.016960
stec8|SD8020,151200.0,-5.02,-0.6129,0.014340
stec8|SD8020,151200.0,-4.01,-0.5383,0.012420
stec8|SD8020,151200.0,-2.99,-0.4647,0.011200
stec8|SD8020,151200.0,-1.96,-0.3926,0.010720
stec8|SD8020,151200.0,-0.94,-0.2469,0.011580
stec8|SD8020,151200.0,0.09,0.0226,0.012610
stec8|SD8020,151200.0,1.11,0.2908,0.011270
stec8|SD8020,151200.0,2.12,0.4040,0.010740
stec8|SD8020,151200.0,3.15,0.4760,0.011340
stec8|SD8020,151200.0,4.16,0.5491,0.012650
stec8|SD8020,151200.0,5.20,0.6258,0.014760
stec8|SD8020,151200.0,6.22,0.7012,0.017420
stec8|SD8020,151200.0,7.24,0.7752,0.021120
stec8|SD8020,151200.0,8.25,0.8498,0.027050
stec8|SD8020,151200.0,9.27,0.9094,0.035270
stec8|SD8020,151200.0,10.27,0.9116,0.046570
stec8|SD8020,151200.0,11.25,0.8295,0.061110
stec8|SD8020,201100.0,-6.07,-0.6989,0.015180
stec8|SD8020,201100.0,-5.02,-0.6182,0.013030
stec8|SD8020,201100.0,-4.00,-0.5405,0.011370
stec8|SD8020,201100.0,-2.99,-0.4661,0.010280
stec8|SD8020,201100.0,-1.98,-0.3829,0.009790
stec8|SD8020,201100.0,-0.93,-0.1994,0.009860
stec8|SD8020,201100.0,0.09,0.0226,0.010110
stec8|SD8020,201100.0,1.12,0.2369,0.009800
stec8|SD8020,201100.0,2.12,0.4065,0.009780
stec8|SD8020,201100.0,3.16,0.4782,0.010420
stec8|SD8020,201100.0,4.19,0.5545,0.011630
stec8|SD8020,201100.0,5.20,0.6315,0.013380
stec8|SD8020,201100.0,6.21,0.7091,0.015530
stec8|SD8020,201100.0,7.23,0.7820,0.018800
stec8|SD8020,201100.0,8.24,0.8528,0.023470
stec8|SD8020,201100.0,9.27,0.9213,0.029360
stec8|SD8020,201100.0,10.28,0.9522,0.038430
stec8|SD8020,201100.0,11.25,0.9107,0.049710
stec8|SD8020,306700.0,-6.03,-0.7090,0.013120
stec8|SD8020,306700.0,-4.51,-0.5879,0.010770
stec8|SD8020,306700.0,-2.99,-0.4528,0.009270
stec8|SD8020,306700.0,-1.42,-0.2138,0.007860
stec8|SD8020,306700.0,0.61,0.0928,0.007290
stec8|SD8020,306700.0,0.61,0.0928,0.007290
stec8|SD8020,306700.0,1.63,0.2464,0.008030
stec8|SD8020,306700.0,3.16,0.4798,0.009410
stec8|SD8020,306700.0,4.69,0.6016,0.011030
stec8|SD8020,306700.0,6.21,0.7225,0.013490
stec8|SD8020,306700.0,7.75,0.8352,0.017640
stec8|SD8020,306700.0,9.28,0.9311,0.024540
stec8|SD8020,306700.0,10.79,1.0041,0.032870
stec8|SD8040,62100.0,-2.95,-0.2429,0.025740
stec8|SD8040,62100.0,-1.42,-0.1127,0.018070
stec8|SD8040,62100.0,0.13,0.1123,0.022180
stec8|SD8040,62100.0,1.66,0.3962,0.024450
stec8|SD8040,62100.0,3.21,0.6378,0.022860
stec8|SD8040,62100.0,4.72,0.8101,0.022240
stec8|SD8040,62100.0,6.26,0.9576,0.024790
stec8|SD8040,62100.0,7.77,1.0882,0.029940
stec8|SD8040,62100.0,9.29,1.2049,0.038020
stec8|SD8040,62100.0,10.81,1.2762,0.051780
stec8|SD8040,102300.0,-2.93,-0.2317,0.021620
stec8|SD8040,102300.0,-1.40,0.0326,0.016020
stec8|SD8040,102300.0,0.15,0.3112,0.016010
stec8|SD8040,102300.0,1.67,0.5111,0.014720
stec8|SD8040,102300.0,3.19,0.6682,0.014470
stec8|SD8040,102300.0,4.73,0.8192,0.015880
stec8|SD8040,102300.0,6.27,0.9597,0.018700
stec8|SD8040,102300.0,7.78,1.0870,0.022840
stec8|SD8040,102300.0,9.30,1.2027,0.028830
stec8|SD8040,102300.0,10.82,1.3034,0.037790
stec8|SD8040,150300.0,-2.93,-0.1054,0.017200
stec8|SD8040,150300.0,-1.40,0.1091,0.012580
stec8|SD8040,150300.0,0.13,0.3688,0.011330
stec8|SD8040,150300.0,1.66,0.5160,0.010890
stec8|SD8040,150300.0,3.21,0.6706,0.011560
stec8|SD8040,150300.0,4.73,0.8179,0.013250
stec8|SD8040,150300.0,6.25,0.9577,0.015810
stec8|SD8040,150300.0,7.79,1.0881,0.019400
stec8|SD8040,150300.0,9.30,1.1995,0.024190
stec8|SD8040,150300.0,10.81,1.2866,0.031020
stec8|SD8040,150300.0,11.81,1.3375,0.037180
stec8|SD8040,204900.0,-2.96,-0.0323,0.013840
stec8|SD8040,204900.0,-1.39,0.1502,0.009910
stec8|SD8040,204900.0,0.14,0.3745,0.008950
stec8|SD8040,204900.0,1.67,0.5161,0.009060
stec8|SD8040,204900.0,3.19,0.6671,0.010040
stec8|SD8040,204900.0,4.73,0.8176,0.011730
stec8|SD8040,204900.0,6.26,0.9607,0.014130
stec8|SD8040,204900.0,7.79,1.0945,0.017250
stec8|SD8040,204900.0,9.28,1.2063,0.021490
stec8|SD8040,204900.0,10.81,1.2869,0.027300
stec8|SD8040,204900.0,11.82,1.3256,0.032880
stec8|SD8040,301800.0,-2.96,0.0099,0.010940
stec8|SD8040,301800.0,-1.44,0.1582,0.007910
stec8|SD8040,301800.0,0.12,0.3551,0.007170
stec8|SD8040,301800.0,1.63,0.5096,0.007580
stec8|SD8040,301800.0,3.19,0.6655,0.008700
stec8|SD8040,301800.0,4.74,0.8197,0.010350
stec8|SD8040,301800.0,6.26,0.9667,0.012460
stec8|SD8040,301800.0,7.78,1.1053,0.015210
stec8|SD8040,301800.0,9.29,1.2282,0.018750
stec8|SD8040,301800.0,10.81,1.3110,0.023850
stec8|SD8040,301800.0,11.80,1.3455,0.028240
stec8|SD8040,301800.0,12.81,1.3692,0.034390
stec8|SPICA,59900.0,-1.87,0.0180,0.044790
stec8|SPICA,59900.0,-0.85,0.1414,0.040280
stec8|SPICA,59900.0,0.16,0.2439,0.039320
stec8|SPICA,59900.0,1.18,0.3558,0.038730
stec8|SPICA,59900.0,2.20,0.5067,0.039550
stec8|SPICA,59900.0,3.21,0.5549,0.044310
stec8|SPICA,59900.0,4.22,0.6332,0.048190
stec8|SPICA,59900.0,5.23,0.7406,0.050290
stec8|SPICA,99600.0,-1.88,0.2615,0.026660
stec8|SPICA,99600.0,-0.87,0.3641,0.023890
stec8|SPICA,99600.0,0.16,0.4625,0.022160
stec8|SPICA,99600.0,1.18,0.6256,0.019860
stec8|SPICA,99600.0,2.20,0.7172,0.020990
stec8|SPICA,99600.0,3.22,0.8100,0.022020
stec8|SPICA,99600.0,4.23,0.9044,0.022930
stec8|SPICA,99600.0,5.26,1.0053,0.023520
stec8|SPICA,99600.0,6.27,1.0978,0.024200
stec8|SPICA,99600.0,7.30,1.1939,0.024590
stec8|SPICA,99600.0,8.32,1.2815,0.025590
stec8|SPICA,99600.0,9.34,1.3635,0.027570
stec8|SPICA,99600.0,10.35,1.4429,0.030090
stec8|SPICA,99600.0,11.38,1.4881,0.033170
stec8|SPICA,99600.0,12.39,1.4974,0.036140
stec8|SPICA,99600.0,13.39,1.4797,0.041420
stec8|SPICA,99600.0,14.41,1.4521,0.050160
stec8|SPICA,99600.0,15.40,1.3873,0.066100
stec8|SPICA,202300.0,-3.96,0.0751,0.032150
stec8|SPICA,202300.0,-2.91,0.1663,0.026390
stec8|SPICA,202300.0,-0.88,0.3864,0.016460
stec8|SPICA,202300.0,0.15,0.4908,0.014650
stec8|SPICA,202300.0,1.17,0.6595,0.011980
stec8|SPICA,202300.0,2.19,0.7556,0.012490
stec8|SPICA,202300.0,3.22,0.8549,0.013050
stec8|SPICA,202300.0,4.23,0.9491,0.013570
stec8|SPICA,202300.0,5.26,1.0451,0.014090
stec8|SPICA,202300.0,6.27,1.1328,0.014640
stec8|SPICA,202300.0,7.30,1.2178,0.015590
