entry,Re,alpha,zCD_oof,dCL_oof
stec8|RG15,200900,6.26,0.02132,0.00000
stec8|RG15,200900,7.28,-0.01472,0.00000
stec8|RG15,200900,8.3,-0.02196,0.00000
stec8|RG15,200900,9.31,-0.00483,0.00000
stec8|RG15,200900,10.33,-0.03157,0.00000
stec8|RG15,200900,11.33,-0.00922,0.00000
stec8|RG15,302600,-3.99,-0.11581,0.00000
stec8|RG15,302600,-2.97,-0.07836,0.00000
stec8|RG15,302600,-1.97,-0.05368,0.00000
stec8|RG15,302600,-0.93,-0.00840,0.00000
stec8|RG15,302600,0.05,0.02532,0.00000
stec8|RG15,302600,1.09,0.03329,0.00000
stec8|RG15,302600,2.17,0.04694,0.00000
stec8|RG15,302600,3.2,0.05408,0.00000
stec8|RG15,302600,4.23,0.06015,0.00000
stec8|RG15,302600,5.24,0.05579,0.00000
stec8|RG15,302600,6.27,0.03696,0.00000
stec8|RG15,302600,7.29,0.02007,0.00000
stec8|RG15,302600,8.3,-0.04582,0.00000
stec8|S2048,58800,-2.93,-0.17463,0.00000
stec8|S2048,58800,-1.91,-0.11762,0.00000
stec8|S2048,58800,-0.89,-0.11440,0.00000
stec8|S2048,58800,0.13,-0.08947,0.00000
stec8|S2048,58800,1.16,-0.08947,0.00000
stec8|S2048,58800,2.19,-0.10158,0.00000
stec8|S2048,58800,3.22,-0.05843,0.00000
stec8|S2048,58800,4.24,0.01656,0.00000
stec8|S2048,58800,5.26,0.01656,0.00000
stec8|S2048,58800,6.27,0.00671,0.00000
stec8|S2048,99500,-2.93,-0.12027,0.00000
stec8|S2048,99500,-1.92,-0.09605,0.00000
stec8|S2048,99500,-0.89,-0.08727,0.00000
stec8|S2048,99500,0.15,-0.06474,0.00000
stec8|S2048,99500,1.18,-0.04179,0.00000
stec8|S2048,99500,2.2,-0.00366,0.00000
stec8|S2048,99500,3.23,0.05460,0.00000
stec8|S2048,99500,4.24,0.05619,0.00000
stec8|S2048,99500,5.26,0.05619,0.00000
stec8|S2048,99500,6.27,0.04605,0.00000
stec8|S2048,99500,7.29,0.02110,0.00000
stec8|S2048,99500,8.29,0.00184,0.00000
stec8|S2048,99500,9.31,-0.14194,0.00000
stec8|S2048,154000,-4.97,-0.26396,0.00000
stec8|S2048,154000,-3.97,-0.15621,0.00000
stec8|S2048,154000,-2.93,-0.12027,0.00000
stec8|S2048,154000,-1.92,-0.09237,0.00000
stec8|S2048,154000,-0.88,-0.07622,0.00000
stec8|S2048,154000,0.14,-0.03029,0.00000
stec8|S2048,154000,1.17,0.00087,0.00000
stec8|S2048,154000,2.2,0.02365,0.00000
stec8|S2048,154000,3.23,0.06073,0.00000
stec8|S2048,154000,4.23,0.06073,0.00000
stec8|S2048,154000,5.26,0.05903,0.00000
stec8|S2048,154000,6.27,0.03978,0.00000
stec8|S2048,154000,7.29,0.02564,0.00000
stec8|S2048,154000,8.3,0.02210,0.00000
stec8|S2048,200900,-2.94,-0.10034,0.00000
stec8|S2048,200900,-1.89,-0.07429,0.00000
stec8|S2048,200900,-0.87,-0.04125,0.00000
stec8|S2048,200900,0.16,-0.01120,0.00000
stec8|S2048,200900,1.18,0.02366,0.00000
stec8|S2048,200900,2.2,0.05639,0.00000
stec8|S2048,200900,3.22,0.07466,0.00000
stec8|S2048,200900,4.24,0.08060,0.00000
stec8|S2048,200900,5.26,0.07041,0.00000
stec8|S2048,200900,6.28,0.05321,0.00000
stec8|S2048,200900,7.3,0.04390,0.00000
stec8|S2048,200900,8.3,0.04820,0.00000
stec8|S2048,200900,9.32,0.02867,0.00000
stec8|S2048,200900,10.33,-0.11633,0.00000
stec8|S2048,200900,11.35,-0.16680,0.00000
stec8|S2048,302800,-2.94,-0.06373,0.00000
stec8|S2048,302800,-1.89,-0.01462,0.00000
stec8|S2048,302800,-0.88,0.00933,0.00000
stec8|S2048,302800,0.1,0.04297,0.00000
stec8|S2048,302800,1.16,0.06287,0.00000
stec8|S2048,302800,2.18,0.08681,0.00000
stec8|S2048,302800,3.19,0.10507,0.00000
stec8|S2048,302800,4.24,0.11101,0.00000
stec8|S2048,302800,5.26,0.09606,0.00000
stec8|S2048,302800,6.28,0.08283,0.00000
stec8|S2091A,60800,-2.89,-0.20435,0.00000
stec8|S2091A,60800,-1.85,-0.10058,0.00000
stec8|S2091A,60800,-0.83,-0.03886,0.00000
stec8|S2091A,60800,0.19,-0.02486,0.00000
stec8|S2091A,60800,1.21,-0.01828,0.00000
stec8|S2091A,60800,2.23,-0.00027,0.00000
stec8|S2091A,60800,3.25,0.00381,0.00000
stec8|S2091A,60800,4.27,0.00381,0.00000
stec8|S2091A,60800,5.29,0.00381,0.00000
stec8|S2091A,60800,6.31,0.00381,0.00000
stec8|S2091A,60800,7.32,0.00032,0.00000
stec8|S2091A,60800,8.35,0.00462,0.00000
stec8|S2091A,60800,9.35,-0.00043,0.00000
stec8|S2091A,60800,10.37,-0.12397,0.00000
stec8|S2091A,60800,11.37,-0.24453,0.00000
stec8|S2091A,99200,-4.95,-0.13521,0.00000
stec8|S2091A,99200,-3.89,-0.10455,0.00000
stec8|S2091A,99200,-2.87,-0.03083,0.00000
stec8|S2091A,99200,-1.85,0.00730,0.00000
stec8|S2091A,99200,-0.83,0.02052,0.00000
stec8|S2091A,99200,0.18,0.02384,0.00000
stec8|S2091A,99200,1.21,0.04058,0.00000
stec8|S2091A,99200,2.23,0.05514,0.00000
stec8|S2091A,99200,3.26,0.05514,0.00000
stec8|S2091A,99200,4.27,0.05514,0.00000
stec8|S2091A,99200,5.29,0.05514,0.00000
stec8|S2091A,99200,6.31,0.05514,0.00000
stec8|S2091A,99200,7.33,0.05325,0.00000
stec8|S2091A,99200,8.35,0.05049,0.00000
stec8|S2091A,99200,9.37,0.05148,0.00000
stec8|S2091A,99200,10.37,0.01617,0.00000
stec8|S2091A,99200,11.37,0.03428,0.00000
stec8|S2091A,201500,-2.87,0.01984,0.00000
stec8|S2091A,201500,-1.88,0.04745,0.00000
stec8|S2091A,201500,-0.84,0.04886,0.00000
stec8|S2091A,201500,0.18,0.05219,0.00000
stec8|S2091A,201500,1.21,0.06893,0.00000
stec8|S2091A,201500,2.23,0.08349,0.00000
stec8|S2091A,201500,3.25,0.08349,0.00000
stec8|S2091A,201500,4.27,0.08349,0.00000
stec8|S2091A,201500,5.29,0.08349,0.00000
stec8|S2091A,201500,6.31,0.08349,0.00000
stec8|S2091A,201500,7.33,0.07884,0.00000
stec8|S2091A,201500,8.35,0.07871,0.00000
stec8|S2091A,201500,9.36,0.06377,0.00000
stec8|S2091A,201500,10.36,0.04564,0.00000
stec8|S2091A,201500,11.36,0.12421,0.00000
stec8|S2091B,60400,-3.93,-0.23872,0.00000
stec8|S2091B,60400,-2.4,-0.16916,0.00000
stec8|S2091B,60400,-0.85,-0.03886,0.00000
stec8|S2091B,60400,0.7,-0.02057,0.00000
stec8|S2091B,60400,2.23,-0.00027,0.00000
stec8|S2091B,60400,3.74,0.00381,0.00000
stec8|S2091B,60400,5.27,0.00381,0.00000
stec8|S2091B,60400,6.8,0.00221,0.00000
stec8|S2091B,60400,8.33,0.00462,0.00000
stec8|S2091B,101300,-2.87,-0.03043,0.00000
stec8|S2091B,101300,-1.35,0.01648,0.00000
stec8|S2091B,101300,0.19,0.02687,0.00000
stec8|S2091B,101300,1.73,0.05145,0.00000
stec8|S2091B,101300,3.26,0.05553,0.00000
stec8|S2091B,101300,4.79,0.05553,0.00000
stec8|S2091B,101300,6.31,0.05553,0.00000
stec8|S2091B,101300,7.84,0.05365,0.00000
stec8|S2091B,101300,9.35,0.05187,0.00000
stec8|S2091B,101300,10.37,0.02215,0.00000
stec8|S2091B,101300,11.37,0.04464,0.00000
stec8|S2091B,149300,-4.93,-0.10595,0.00000
stec8|S2091B,149300,-3.9,-0.04017,0.00000
stec8|S2091B,149300,-2.87,-0.00291,0.00000
stec8|S2091B,149300,-1.86,0.01805,0.00000
stec8|S2091B,149300,-0.83,0.02358,0.00000
stec8|S2091B,149300,0.17,0.02690,0.00000
stec8|S2091B,149300,1.22,0.04364,0.00000
stec8|S2091B,149300,2.24,0.05820,0.00000
stec8|S2091B,149300,3.26,0.05820,0.00000
stec8|S2091B,149300,4.28,0.05820,0.00000
stec8|S2091B,149300,5.3,0.05820,0.00000
stec8|S2091B,149300,6.32,0.05820,0.00000
stec8|S2091B,149300,7.34,0.05631,0.00000
stec8|S2091B,149300,8.35,0.05355,0.00000
stec8|S2091B,149300,9.36,0.04223,0.00000
stec8|S2091B,149300,10.38,0.02428,0.00000
stec8|S2091B,149300,11.38,0.07462,0.00000
stec8|S2091B,198400,-4.9,-0.05462,0.00000
stec8|S2091B,198400,-3.91,-0.01272,0.00000
stec8|S2091B,198400,-2.87,0.01984,0.00000
stec8|S2091B,198400,-1.84,0.04745,0.00000
stec8|S2091B,198400,-0.84,0.04886,0.00000
stec8|S2091B,198400,0.19,0.05219,0.00000
stec8|S2091B,198400,1.22,0.06893,0.00000
stec8|S2091B,198400,2.25,0.08349,0.00000
stec8|S2091B,198400,3.25,0.08349,0.00000
stec8|S2091B,198400,4.28,0.08349,0.00000
stec8|S2091B,198400,5.31,0.08349,0.00000
stec8|S2091B,198400,6.31,0.08349,0.00000
stec8|S2091B,198400,7.34,0.07884,0.00000
stec8|S2091B,198400,8.36,0.07884,0.00000
stec8|S2091B,198400,9.38,0.06377,0.00000
stec8|S2091B,198400,10.38,0.04564,0.00000
stec8|S2091B,198400,11.4,0.12421,0.00000
stec8|S2091B,303900,-3.91,0.03421,0.00000
stec8|S2091B,303900,-2.88,0.05498,0.00000
stec8|S2091B,303900,-1.85,0.08258,0.00000
stec8|S2091B,303900,-0.83,0.08400,0.00000
stec8|S2091B,303900,0.21,0.08732,0.00000
stec8|S2091B,303900,1.23,0.10406,0.00000
stec8|S2091B,303900,2.24,0.11862,0.00000
stec8|S2091B,303900,3.28,0.11862,0.00000
stec8|S2091B,303900,4.29,0.11862,0.00000
stec8|S2091B,303900,5.31,0.11862,0.00000
stec8|S2091B,303900,6.32,0.11586,0.00000
stec8|S2091B,303900,7.34,0.11397,0.00000
stec8|S2091B,303900,8.35,0.10226,0.00000
stec8|S2091B,303900,9.38,0.08869,0.00000
stec8|S2091B,303900,10.38,0.08078,0.00000
stec8|S2091B,303900,11.38,0.16334,0.00000
stec8|S3010,60900,-2.96,-0.21412,0.00000
stec8|S3010,60900,-1.41,-0.12252,0.00000
stec8|S3010,60900,0.14,-0.04040,0.00000
stec8|S3010,60900,1.69,-0.01646,0.00000
stec8|S3010,60900,3.23,0.00181,0.00000
stec8|S3010,60900,4.73,0.00181,0.00000
stec8|S3010,60900,6.28,0.00150,0.00000
stec8|S3010,60900,7.79,-0.00069,0.00000
stec8|S3010,60900,9.32,-0.02192,0.00000
stec8|S3010,60900,10.82,-0.07840,0.00000
stec8|S3010,100500,-3.95,-0.18562,0.00000
stec8|S3010,100500,-2.9,-0.11108,0.00000
stec8|S3010,100500,-1.89,-0.00830,0.00000
stec8|S3010,100500,-0.86,0.00935,0.00000
stec8|S3010,100500,0.15,0.02669,0.00000
stec8|S3010,100500,1.17,0.02893,0.00000
stec8|S3010,100500,2.19,0.03792,0.00000
stec8|S3010,100500,3.22,0.05618,0.00000
stec8|S3010,100500,4.24,0.05618,0.00000
stec8|S3010,100500,5.25,0.05618,0.00000
stec8|S3010,100500,6.27,0.05618,0.00000
stec8|S3010,100500,7.3,0.05194,0.00000
stec8|S3010,100500,8.32,0.04828,0.00000
stec8|S3010,100500,9.32,0.04367,0.00000
stec8|S3010,100500,10.34,0.03268,0.00000
stec8|S3010,100500,11.34,0.05657,0.00000
stec8|S3010,147400,-3.92,-0.12641,0.00000
stec8|S3010,147400,-2.4,0.00549,0.00000
stec8|S3010,147400,-0.87,0.02430,0.00000
stec8|S3010,147400,0.66,0.02893,0.00000
stec8|S3010,147400,2.18,0.03792,0.00000
stec8|S3010,147400,3.73,0.05618,0.00000
stec8|S3010,147400,5.26,0.05618,0.00000
stec8|S3010,147400,6.81,0.05449,0.00000
stec8|S3010,147400,8.31,0.04430,0.00000
stec8|S3010,147400,9.85,0.03518,0.00000
stec8|S3010,147400,11.34,0.07509,0.00000
stec8|S3010,203900,-3.92,-0.06133,0.00000
stec8|S3010,203900,-2.41,0.01096,0.00000
stec8|S3010,203900,-0.88,0.04110,0.00000
stec8|S3010,203900,0.67,0.04573,0.00000
stec8|S3010,203900,2.2,0.05472,0.00000
stec8|S3010,203900,3.71,0.07204,0.00000
stec8|S3010,203900,5.25,0.07204,0.00000
stec8|S3010,203900,6.78,0.06873,0.00000
stec8|S3010,203900,8.31,0.06223,0.00000
stec8|S3010,203900,9.85,0.05149,0.00000
stec8|S3010,203900,11.34,0.10266,0.00000
stec8|S3010,301000,-3.98,-0.03431,0.00000
stec8|S3010,301000,-2.94,0.01608,0.00000
stec8|S3010,301000,-1.91,0.07152,0.00000
stec8|S3010,301000,-0.92,0.07152,0.00000
stec8|S3010,301000,0.14,0.07390,0.00000
stec8|S3010,301000,1.14,0.07614,0.00000
stec8|S3010,301000,2.18,0.08513,0.00000
stec8|S3010,301000,3.19,0.10340,0.00000
stec8|S3010,301000,4.24,0.10934,0.00000
stec8|S3010,301000,5.25,0.10246,0.00000
stec8|S3010,301000,6.28,0.09915,0.00000
stec8|S3010,301000,7.29,0.09475,0.00000
stec8|S3010,301000,8.32,0.09218,0.00000
stec8|S3010,301000,9.34,0.08602,0.00000
stec8|S3010,301000,10.34,0.08349,0.00000
stec8|S3010,301000,11.33,0.13716,0.00000
stec8|S3014,62000,-3.93,-0.26970,0.00000
stec8|S3014,62000,-2.92,-0.20098,0.00000
stec8|S3014,62000,-1.89,-0.13827,0.00000
stec8|S3014,62000,-0.86,-0.13718,0.00000
stec8|S3014,62000,0.17,-0.10178,0.00000
stec8|S3014,62000,1.21,-0.04018,0.00000
stec8|S3014,62000,2.23,-0.02858,0.00000
stec8|S3014,62000,3.25,-0.00508,0.00000
stec8|S3014,62000,4.27,-0.00265,0.00000
stec8|S3014,62000,5.28,-0.00480,0.00000
stec8|S3014,62000,6.29,-0.00480,0.00000
stec8|S3014,62000,7.32,-0.00722,0.00000
stec8|S3014,62000,8.33,-0.02214,0.00000
stec8|S3014,62000,9.34,-0.07375,0.00000
stec8|S3014,62000,10.35,-0.14869,0.00000
stec8|S3014,99900,-3.93,-0.22164,0.00000
stec8|S3014,99900,-2.89,-0.15454,0.00000
stec8|S3014,99900,-1.87,-0.08850,0.00000
stec8|S3014,99900,-0.84,-0.00874,0.00000
stec8|S3014,99900,0.17,0.01819,0.00000
stec8|S3014,99900,1.2,0.01819,0.00000
stec8|S3014,99900,2.23,0.03622,0.00000
stec8|S3014,99900,3.24,0.05463,0.00000
stec8|S3014,99900,4.26,0.05706,0.00000
stec8|S3014,99900,5.28,0.05492,0.00000
stec8|S3014,99900,6.3,0.05492,0.00000
stec8|S3014,99900,7.31,0.05153,0.00000
stec8|S3014,99900,8.32,0.04492,0.00000
stec8|S3014,99900,9.34,0.02287,0.00000
stec8|S3014,99900,10.35,0.00327,0.00000
stec8|S3014,99900,11.35,0.00531,0.00000
stec8|S3014,151500,-3.91,-0.13123,0.00000
stec8|S3014,151500,-2.88,-0.07811,0.00000
stec8|S3014,151500,0.17,0.02228,0.00000
stec8|S3014,151500,2.22,0.04031,0.00000
stec8|S3014,151500,4.27,0.06116,0.00000
stec8|S3014,151500,6.3,0.05659,0.00000
stec8|S3014,151500,7.31,0.04901,0.00000
stec8|S3014,151500,8.33,0.04901,0.00000
stec8|S3014,151500,9.34,0.03557,0.00000
stec8|S3014,151500,10.35,0.01726,0.00000
stec8|S3014,151500,11.34,0.06638,0.00000
stec8|S3014,200800,-3.92,-0.10080,0.00000
stec8|S3014,200800,-2.9,-0.03480,0.00000
stec8|S3014,200800,-1.88,0.02064,0.00000
stec8|S3014,200800,-0.85,0.02987,0.00000
stec8|S3014,200800,0.17,0.03759,0.00000
stec8|S3014,200800,1.19,0.03759,0.00000
stec8|S3014,200800,2.21,0.05562,0.00000
stec8|S3014,200800,3.24,0.07403,0.00000
stec8|S3014,200800,4.26,0.07646,0.00000
stec8|S3014,200800,5.27,0.07432,0.00000
stec8|S3014,200800,6.3,0.07093,0.00000
stec8|S3014,200800,7.31,0.06432,0.00000
stec8|S3014,200800,8.34,0.06074,0.00000
stec8|S3014,200800,9.35,0.05088,0.00000
stec8|S3014,200800,10.36,0.04653,0.00000
stec8|S3014,200800,11.36,0.09984,0.00000
stec8|S3014,303700,-2.89,0.01072,0.00000
stec8|S3014,303700,-1.88,0.04948,0.00000
stec8|S3014,303700,-0.99,0.05240,0.00000
stec8|S3014,303700,0.17,0.06378,0.00000
stec8|S3014,303700,1.19,0.06378,0.00000
stec8|S3014,303700,2.22,0.08181,0.00000
stec8|S3014,303700,3.23,0.10022,0.00000
stec8|S3014,303700,4.26,0.10265,0.00000
stec8|S3014,303700,5.28,0.10050,0.00000
stec8|S3014,303700,6.29,0.09712,0.00000
stec8|S3014,303700,7.31,0.09051,0.00000
stec8|S3016,59100,-3.98,-0.25043,0.00000
stec8|S3016,59100,-2.96,-0.17070,0.00000
stec8|S3016,59100,-1.94,-0.13334,0.00000
stec8|S3016,59100,-0.9,-0.13055,0.00000
stec8|S3016,59100,0.13,-0.08269,0.00000
stec8|S3016,59100,1.15,-0.03496,0.00000
stec8|S3016,59100,2.19,-0.02335,0.00000
stec8|S3016,59100,3.2,-0.00787,0.00000
stec8|S3016,59100,4.21,-0.00474,0.00000
stec8|S3016,59100,5.24,-0.00633,0.00000
stec8|S3016,59100,6.25,-0.00633,0.00000
stec8|S3016,59100,7.27,-0.00633,0.00000
stec8|S3016,59100,8.28,-0.04927,0.00000
stec8|S3016,59100,9.3,-0.08064,0.00000
stec8|S3016,59100,10.31,-0.13181,0.00000
stec8|S3016,103300,-4.99,-0.25822,0.00000
stec8|S3016,103300,-3.98,-0.20453,0.00000
stec8|S3016,103300,-2.96,-0.13007,0.00000
stec8|S3016,103300,-1.92,-0.10088,0.00000
stec8|S3016,103300,-0.9,-0.02066,0.00000
stec8|S3016,103300,0.13,0.01371,0.00000
stec8|S3016,103300,1.15,0.02212,0.00000
stec8|S3016,103300,2.19,0.04347,0.00000
stec8|S3016,103300,3.19,0.04347,0.00000
stec8|S3016,103300,4.22,0.04784,0.00000
stec8|S3016,103300,5.24,0.04784,0.00000
stec8|S3016,103300,6.24,0.04784,0.00000
stec8|S3016,103300,7.27,0.04406,0.00000
stec8|S3016,103300,8.28,0.04072,0.00000
stec8|S3016,103300,9.29,0.03168,0.00000
stec8|S3016,152700,-4.99,-0.26056,0.00000
stec8|S3016,152700,-3.96,-0.15275,0.00000
stec8|S3016,152700,-2.94,-0.11487,0.00000
stec8|S3016,152700,-1.91,-0.04695,0.00000
stec8|S3016,152700,-0.89,0.00312,0.00000
stec8|S3016,152700,0.14,0.02063,0.00000
stec8|S3016,152700,1.15,0.02212,0.00000
stec8|S3016,152700,2.17,0.04347,0.00000
stec8|S3016,152700,3.2,0.04347,0.00000
stec8|S3016,152700,4.21,0.04784,0.00000
stec8|S3016,152700,5.23,0.04784,0.00000
stec8|S3016,152700,6.25,0.04784,0.00000
stec8|S3016,152700,7.27,0.04403,0.00000
stec8|S3016,152700,8.29,0.04146,0.00000
stec8|S3016,152700,9.32,0.03362,0.00000
stec8|S3016,208900,-4.96,-0.17363,0.00000
stec8|S3016,208900,-3.96,-0.12143,0.00000
stec8|S3016,208900,-2.93,-0.07678,0.00000
stec8|S3016,208900,-1.93,-0.00904,0.00000
stec8|S3016,208900,-0.9,0.03434,0.00000
stec8|S3016,208900,0.14,0.03989,0.00000
stec8|S3016,208900,1.15,0.04138,0.00000
stec8|S3016,208900,2.18,0.06273,0.00000
stec8|S3016,208900,3.19,0.06273,0.00000
stec8|S3016,208900,4.22,0.06750,0.00000
stec8|S3016,208900,5.24,0.06750,0.00000
stec8|S3016,208900,6.27,0.06750,0.00000
stec8|S3016,208900,7.27,0.06369,0.00000
stec8|S3016,208900,8.31,0.05659,0.00000
stec8|S3016,208900,9.31,0.05659,0.00000
stec8|S3016,208900,10.32,0.05001,0.00000
stec8|S3016,208900,11.34,0.13301,0.00000
stec8|S3016,304800,-4.99,-0.09958,0.00000
stec8|S3016,304800,-3.98,-0.07893,0.00000
stec8|S3016,304800,-2.95,-0.04431,0.00000
stec8|S3016,304800,-1.92,0.01314,0.00000
stec8|S3016,304800,-0.9,0.03641,0.00000
stec8|S3016,304800,0.11,0.05923,0.00000
stec8|S3016,304800,1.16,0.06073,0.00000
stec8|S3016,304800,2.17,0.06938,0.00000
stec8|S3016,304800,3.2,0.08207,0.00000
stec8|S3016,304800,4.22,0.09131,0.00000
stec8|S3016,304800,5.23,0.08684,0.00000
stec8|S3016,304800,6.25,0.08303,0.00000
stec8|S3016,304800,7.28,0.08312,0.00000
stec8|S3016,304800,8.3,0.07593,0.00000
stec8|S3016,304800,9.32,0.07593,0.00000
stec8|S3016,304800,10.33,0.07823,0.00000
stec8|S3016,304800,11.33,0.12966,0.00000
stec8|S3021A,58800,-3.96,-0.26104,0.00000
stec8|S3021A,58800,-2.94,-0.20085,0.00000
stec8|S3021A,58800,-1.92,-0.15137,0.00000
stec8|S3021A,58800,-0.9,-0.11812,0.00000
stec8|S3021A,58800,0.13,-0.06645,0.00000
stec8|S3021A,58800,1.16,-0.03989,0.00000
stec8|S3021A,58800,2.18,-0.03458,0.00000
stec8|S3021A,58800,3.2,-0.01522,0.00000
stec8|S3021A,58800,4.22,-0.01114,0.00000
stec8|S3021A,58800,5.25,-0.01114,0.00000
stec8|S3021A,58800,6.26,-0.01368,0.00000
stec8|S3021A,58800,7.28,-0.01368,0.00000
stec8|S3021A,58800,8.29,-0.02283,0.00000
stec8|S3021A,58800,9.31,-0.05045,0.00000
stec8|S3021A,58800,10.32,-0.12293,0.00000
stec8|S3021A,58800,11.33,-0.19347,0.00000
stec8|S3021A,99500,-3.95,-0.21783,0.00000
stec8|S3021A,99500,-2.95,-0.12310,0.00000
stec8|S3021A,99500,-1.92,-0.04784,0.00000
stec8|S3021A,99500,-0.87,0.00425,0.00000
stec8|S3021A,99500,0.15,0.01336,0.00000
stec8|S3021A,99500,1.17,0.01668,0.00000
stec8|S3021A,99500,2.18,0.03342,0.00000
stec8|S3021A,99500,3.21,0.04504,0.00000
stec8|S3021A,99500,4.21,0.04504,0.00000
stec8|S3021A,99500,5.25,0.04504,0.00000
stec8|S3021A,99500,6.27,0.04504,0.00000
stec8|S3021A,99500,7.29,0.04504,0.00000
stec8|S3021A,99500,8.3,0.03854,0.00000
stec8|S3021A,99500,9.32,0.01260,0.00000
stec8|S3021A,99500,10.33,-0.00536,0.00000
stec8|S3021A,99500,11.34,0.02494,0.00000
stec8|S3021A,149300,-2.0,-0.01375,0.00000
stec8|S3021A,149300,-0.88,0.01461,0.00000
stec8|S3021A,149300,1.16,0.01934,0.00000
stec8|S3021A,149300,3.22,0.04771,0.00000
stec8|S3021A,149300,5.26,0.04771,0.00000
stec8|S3021A,149300,7.29,0.04494,0.00000
stec8|S3021A,149300,9.34,0.00990,0.00000
stec8|S3021A,149300,10.35,-0.00270,0.00000
stec8|S3021A,149300,11.34,0.03654,0.00000
stec8|S3021A,200600,-4.03,-0.10123,0.00000
stec8|S3021A,200600,-2.99,-0.06802,0.00000
stec8|S3021A,200600,-1.9,0.02521,0.00000
stec8|S3021A,200600,-0.93,0.03989,0.00000
stec8|S3021A,200600,0.15,0.04131,0.00000
stec8|S3021A,200600,1.18,0.04463,0.00000
stec8|S3021A,200600,2.19,0.05663,0.00000
stec8|S3021A,200600,3.21,0.07300,0.00000
stec8|S3021A,200600,4.24,0.07300,0.00000
stec8|S3021A,200600,5.25,0.07300,0.00000
stec8|S3021A,200600,6.27,0.07300,0.00000
stec8|S3021A,200600,7.29,0.07023,0.00000
stec8|S3021A,200600,8.31,0.06257,0.00000
stec8|S3021A,200600,9.32,0.03916,0.00000
stec8|S3021A,200600,10.34,0.00656,0.00000
stec8|S3021A,200600,11.33,0.08754,0.00000
stec8|S3021A,303700,-3.94,-0.03522,0.00000
stec8|S3021A,303700,-2.92,0.01186,0.00000
stec8|S3021A,303700,-1.95,0.06532,0.00000
stec8|S3021A,303700,-0.92,0.07177,0.00000
stec8|S3021A,303700,0.12,0.07318,0.00000
stec8|S3021A,303700,1.17,0.07651,0.00000
stec8|S3021A,303700,2.17,0.08850,0.00000
stec8|S3021A,303700,3.21,0.10487,0.00000
stec8|S3021A,303700,4.23,0.10487,0.00000
stec8|S3021A,303700,5.26,0.10487,0.00000
stec8|S3021A,303700,6.27,0.10487,0.00000
stec8|S3021A,303700,7.29,0.10056,0.00000
stec8|S3021A,303700,8.31,0.08445,0.00000
stec8|S3021A,303700,9.33,0.07637,0.00000
stec8|S3021A,303700,10.34,0.00225,0.00000
stec8|S3021B,99300,-2.96,-0.12349,0.00000
stec8|S3021B,99300,-1.93,-0.04823,0.00000
stec8|S3021B,99300,-0.87,0.00385,0.00000
stec8|S3021B,99300,0.15,0.01296,0.00000
stec8|S3021B,99300,1.16,0.01628,0.00000
stec8|S3021B,99300,2.19,0.03302,0.00000
stec8|S3021B,99300,3.21,0.04465,0.00000
stec8|S3021B,99300,4.22,0.04465,0.00000
stec8|S3021B,99300,5.25,0.04465,0.00000
stec8|S3021B,99300,6.26,0.04465,0.00000
stec8|S3021B,99300,7.28,0.04465,0.00000
stec8|S3021B,99300,8.29,0.03814,0.00000
stec8|S3021B,99300,9.31,0.00662,0.00000
stec8|S3021B,99300,10.31,-0.01134,0.00000
stec8|S3021B,201300,-2.97,-0.04811,0.00000
stec8|S3021B,201300,-1.93,0.02521,0.00000
stec8|S3021B,201300,-0.94,0.03989,0.00000
stec8|S3021B,201300,0.11,0.04131,0.00000
stec8|S3021B,201300,1.14,0.04463,0.00000
stec8|S3021B,201300,2.17,0.05663,0.00000
stec8|S3021B,201300,3.19,0.07300,0.00000
stec8|S3021B,201300,4.22,0.07300,0.00000
stec8|S3021B,201300,5.24,0.07300,0.00000
stec8|S3021B,201300,6.27,0.07300,0.00000
stec8|S3021B,201300,7.27,0.07023,0.00000
stec8|S3021B,201300,8.29,0.06257,0.00000
stec8|S3021B,201300,9.3,0.03916,0.00000
stec8|S3021B,201300,10.3,0.00656,0.00000
stec8|S3021B,201300,11.31,0.12169,0.00000
stec8|S3021B,304800,-2.99,0.01186,0.00000
stec8|S3021B,304800,-1.96,0.06532,0.00000
stec8|S3021B,304800,-0.98,0.07177,0.00000
stec8|S3021B,304800,0.05,0.07318,0.00000
stec8|S3021B,304800,1.08,0.07318,0.00000
stec8|S3021B,304800,2.14,0.08850,0.00000
stec8|S3021B,304800,3.19,0.10487,0.00000
stec8|S3021B,304800,4.2,0.10487,0.00000
stec8|S3021B,304800,5.23,0.10487,0.00000
stec8|S3021B,304800,6.25,0.10487,0.00000
stec8|S3021B,304800,7.27,0.10056,0.00000
stec8|S3021B,304800,8.28,0.08445,0.00000
stec8|S3021B,304800,9.3,0.07637,0.00000
stec8|S3021B,304800,10.31,0.00225,0.00000
stec8|S4061A,60400,-3.94,-0.38179,0.00000
stec8|S4061A,60400,-2.92,-0.20217,0.00000
stec8|S4061A,60400,-1.9,-0.19479,0.00000
stec8|S4061A,60400,-0.87,-0.10211,0.00000
stec8|S4061A,60400,0.17,-0.03774,0.00000
stec8|S4061A,60400,1.2,-0.03570,0.00000
stec8|S4061A,60400,2.2,-0.02261,0.00000
stec8|S4061A,60400,3.22,-0.01625,0.00000
stec8|S4061A,60400,4.26,-0.01157,0.00000
stec8|S4061A,60400,5.26,-0.01704,0.00000
stec8|S4061A,60400,6.29,-0.02053,0.00000
