entry,Re,clmax_meas,astall_meas,clmax_mean8,astall_mean8,clmax_xlarge,astall_xlarge
vol1|A18,30500.0,1.124,10.86,1.1929143378964209,9.0,1.2345137677420837,9.0
vol1|A18,40300.0,1.142,11.97,1.24718679284385,9.25,1.2622924566589664,9.25
vol1|A18,61000.0,1.195,15.04,1.2893743129897783,9.5,1.2993444018591438,9.25
vol1|A18,101700.0,1.163,11.96,1.3181273955302597,9.75,1.3259148466875579,9.5
vol1|A18,202700.0,1.223,12.61,1.3537464170781885,10.25,1.3610543332252445,10.0
vol1|A18,303200.0,1.228,13.33,1.3840019126534595,10.5,1.3904989659870084,10.25
vol1|BE50,30600.0,1.1,19.36,1.0562773701625319,17.25,1.0872090455898935,7.25
vol1|BE50,40100.0,1.147,10.17,1.2586379144384383,9.25,1.301947014787985,9.5
vol1|BE50,62200.0,1.223,12.02,1.3660512072906772,10.75,1.3859859010740394,11.25
vol1|BE50,101700.0,1.202,12.06,1.4075259849745962,11.25,1.4226182295236303,11.25
vol1|BE50,202800.0,1.217,11.9,1.4330747606812333,11.75,1.4366144897484667,11.75
vol1|BE50,303900.0,1.233,11.88,1.4496460168472374,12.0,1.4432742065256148,12.25
vol1|E374 (B),61300.0,1.079,14.02,1.0820662107274774,10.75,1.110443491656163,10.75
vol1|E374 (B),102100.0,1.052,12.07,1.1150238184180004,11.0,1.135365437416962,10.75
vol1|E374 (B),152900.0,1.082,12.97,1.1247852756461894,11.25,1.1403997347098975,11.0
vol1|E374 (B),203500.0,1.084,13.05,1.1320462569188494,11.75,1.1443990896609915,11.5
vol1|E374 (B),305000.0,1.117,12.03,1.1470007292117228,12.25,1.1541924067468283,12.25
vol1|E387 (A),30100.0,1.269,13.94,0.9727775279659432,11.0,1.1327544903949303,11.5
vol1|E387 (A),40500.0,1.216,13.6,1.164425614854376,11.0,1.2426556500037875,11.25
vol1|E387 (A),50800.0,1.216,14.54,1.2138209980959012,11.25,1.247085987637247,11.25
vol1|E387 (A),61300.0,1.247,12.97,1.238464838141108,11.25,1.2600970297285168,11.25
vol1|E387 (A),101900.0,1.202,11.69,1.2756557580046652,11.5,1.2972711380826891,11.25
vol1|E387 (A),152600.0,1.21,14.38,1.2846445978136432,11.5,1.2945611557027406,11.25
vol1|E387 (A),203100.0,1.225,14.59,1.2866133311156158,11.5,1.2879771124624342,11.5
vol1|E387 (A),304400.0,1.263,14.45,1.29206133269487,11.75,1.2867871047474353,11.75
vol1|FX 63-137 (B),61500.0,1.216,20.58,1.6054296038712352,12.5,1.7085617977218719,13.0
vol1|FX 63-137 (B),80400.0,1.669,14.66,1.698600017254833,11.25,1.7206055045836333,10.75
vol1|FX 63-137 (B),89800.0,1.688,13.7,1.7114301336332796,10.75,1.7241865554023987,10.5
