entry,Re,alpha,zCD_oof,dCL_oof
stec8|HQ2/9A,98300,2.19,0.01742,0.00717
stec8|HQ2/9A,98300,3.2,0.03875,-0.01707
stec8|HQ2/9A,98300,4.23,0.04538,-0.04687
stec8|HQ2/9A,98300,5.25,0.04424,-0.04685
stec8|HQ2/9A,98300,6.26,0.02519,-0.04577
stec8|HQ2/9A,98300,7.28,-0.01334,-0.04625
stec8|HQ2/9A,98300,8.29,-0.01120,-0.06513
stec8|HQ2/9A,98300,9.3,-0.07190,-0.09000
stec8|HQ2/9A,98300,10.31,-0.08814,-0.07531
stec8|HQ2/9A,98300,11.31,-0.31794,0.07534
stec8|HQ2/9A,149000,-3.96,-0.16450,0.11060
stec8|HQ2/9A,149000,-2.94,-0.13899,0.09930
stec8|HQ2/9A,149000,-1.92,-0.09979,0.06897
stec8|HQ2/9A,149000,-0.88,-0.04263,0.04258
stec8|HQ2/9A,149000,0.14,-0.01382,-0.00990
stec8|HQ2/9A,149000,1.18,0.00308,-0.02806
stec8|HQ2/9A,149000,2.2,0.03023,-0.04189
stec8|HQ2/9A,149000,3.21,0.05341,-0.05648
stec8|HQ2/9A,149000,4.23,0.05961,-0.06123
stec8|HQ2/9A,149000,5.26,0.06513,-0.06127
stec8|HQ2/9A,149000,6.27,0.03780,-0.05893
stec8|HQ2/9A,149000,7.28,0.01475,-0.06393
stec8|HQ2/9A,149000,8.3,0.01742,-0.07776
stec8|HQ2/9A,149000,9.31,-0.00668,-0.09638
stec8|HQ2/9A,149000,10.32,-0.07320,-0.08735
stec8|HQ2/9A,208700,-3.96,-0.13276,0.11868
stec8|HQ2/9A,208700,-2.93,-0.09304,0.07981
stec8|HQ2/9A,208700,-1.9,-0.01105,0.06375
stec8|HQ2/9A,208700,-0.88,0.01468,0.04286
stec8|HQ2/9A,208700,0.15,0.02537,0.01793
stec8|HQ2/9A,208700,1.17,0.03307,-0.01277
stec8|HQ2/9A,208700,2.19,0.05935,-0.02253
stec8|HQ2/9A,208700,3.21,0.07402,-0.02728
stec8|HQ2/9A,208700,4.23,0.09724,-0.03438
stec8|HQ2/9A,208700,5.25,0.07579,-0.03510
stec8|HQ2/9A,208700,6.27,0.05212,-0.03186
stec8|HQ2/9A,208700,7.3,0.04496,-0.04125
stec8|HQ2/9A,208700,8.3,0.05170,-0.04859
stec8|HQ2/9A,208700,9.32,0.02911,-0.06056
stec8|HQ2/9A,208700,10.32,0.04980,-0.07327
stec8|HQ2/9A,208700,11.31,-0.08687,-0.06124
stec8|HQ2/9A,303400,-3.96,-0.08942,0.04026
stec8|HQ2/9A,303400,-2.94,-0.01639,0.03693
stec8|HQ2/9A,303400,-1.91,0.05296,0.02239
stec8|HQ2/9A,303400,-0.88,0.04111,0.00363
stec8|HQ2/9A,303400,0.14,0.04290,-0.00916
stec8|HQ2/9A,303400,1.18,0.06097,-0.01848
stec8|HQ2/9A,303400,2.19,0.07209,-0.02885
stec8|HQ2/9A,303400,3.21,0.10546,-0.03743
stec8|HQ2/9A,303400,4.24,0.11609,-0.05443
stec8|HQ2/9A,303400,5.25,0.08741,-0.04763
stec8|HQ2/9A,303400,6.27,0.06589,-0.04675
stec8|HQ2/9A,303400,7.28,0.07438,-0.05434
stec8|HQ2/9A,303400,8.31,0.07519,-0.06189
stec8|HQ2/9A,303400,9.31,0.06745,-0.06492
stec8|HQ2/9A,303400,10.33,0.09959,-0.07793
stec8|HQ2/9A,303400,11.32,0.14569,-0.08480
stec8|HQ2/9B,60800,-2.94,-0.23449,0.11800
stec8|HQ2/9B,60800,-1.43,-0.15964,0.09217
stec8|HQ2/9B,60800,0.1,-0.13938,0.09256
stec8|HQ2/9B,60800,1.65,-0.10935,0.05517
stec8|HQ2/9B,60800,3.19,-0.02184,0.01132
stec8|HQ2/9B,60800,4.74,-0.00774,-0.06365
stec8|HQ2/9B,60800,6.26,-0.00375,-0.07185
stec8|HQ2/9B,60800,7.77,-0.11442,-0.07785
stec8|HQ2/9B,60800,9.3,-0.20368,-0.10758
stec8|HQ2/9B,60800,10.8,-0.11017,0.01769
stec8|HQ2/9B,100100,-2.94,-0.16881,0.09630
stec8|HQ2/9B,100100,-1.42,-0.12023,0.07199
stec8|HQ2/9B,100100,0.13,-0.04362,0.02086
stec8|HQ2/9B,100100,1.66,0.01211,-0.00865
stec8|HQ2/9B,100100,3.2,0.05164,-0.05660
stec8|HQ2/9B,100100,4.75,0.05609,-0.07564
stec8|HQ2/9B,100100,6.26,0.04574,-0.07518
stec8|HQ2/9B,100100,7.77,0.00532,-0.08494
stec8|HQ2/9B,100100,9.31,-0.04206,-0.13103
stec8|HQ2/9B,100100,10.79,0.08323,-0.06146
stec8|HQ2/9B,152000,-2.94,-0.16561,0.08658
stec8|HQ2/9B,152000,-1.39,-0.09625,0.03887
stec8|HQ2/9B,152000,0.12,-0.00749,-0.00823
stec8|HQ2/9B,152000,1.67,0.02455,-0.04361
stec8|HQ2/9B,152000,3.2,0.05648,-0.06859
stec8|HQ2/9B,152000,4.73,0.06987,-0.07666
stec8|HQ2/9B,152000,6.26,0.05237,-0.07514
stec8|HQ2/9B,152000,7.78,0.03554,-0.08130
stec8|HQ2/9B,152000,9.29,-0.00237,-0.11568
stec8|HQ2/9B,152000,10.8,0.07848,-0.11339
stec8|HQ2/9B,202400,-3.97,-0.15312,0.09067
stec8|HQ2/9B,202400,-2.46,-0.05032,0.03916
stec8|HQ2/9B,202400,-0.9,-0.00344,0.00954
stec8|HQ2/9B,202400,0.63,0.03287,-0.03893
stec8|HQ2/9B,202400,2.18,0.05844,-0.05513
stec8|HQ2/9B,202400,3.71,0.09144,-0.06552
stec8|HQ2/9B,202400,5.25,0.07849,-0.07222
stec8|HQ2/9B,202400,6.75,0.05353,-0.07038
stec8|HQ2/9B,202400,8.29,0.05304,-0.08287
stec8|HQ2/9B,202400,9.79,0.01136,-0.10184
stec8|HQ2/9B,303500,-4.01,-0.11674,0.03347
stec8|HQ2/9B,303500,-2.49,0.00281,0.01361
stec8|HQ2/9B,303500,-0.95,0.02792,-0.01465
stec8|HQ2/9B,303500,0.62,0.04515,-0.03720
stec8|HQ2/9B,303500,2.15,0.06557,-0.04786
stec8|HQ2/9B,303500,3.7,0.10439,-0.05327
stec8|HQ2/9B,303500,5.22,0.07595,-0.06022
stec8|HQ2/9B,303500,6.76,0.06304,-0.05895
stec8|HQ2/9B,303500,8.3,0.05184,-0.07020
stec8|HQ2/9B,303500,9.81,0.02722,-0.08334
stec8|HQ2/9B,303500,11.31,0.17384,-0.11424
stec8|J5012,56500,-6.04,-0.09124,0.12582
stec8|J5012,56500,-5.03,-0.05071,0.13065
stec8|J5012,56500,-4.01,-0.06723,0.12429
stec8|J5012,56500,-2.99,-0.13402,0.11830
stec8|J5012,56500,-1.97,-0.18437,0.08706
stec8|J5012,56500,-0.92,-0.16325,0.07883
stec8|J5012,56500,0.09,-0.13214,0.08175
stec8|J5012,56500,1.11,-0.13829,0.07704
stec8|J5012,56500,2.16,-0.10923,0.02136
stec8|J5012,56500,3.2,-0.07906,-0.08111
stec8|J5012,56500,4.21,-0.06386,-0.10470
stec8|J5012,56500,5.24,-0.05019,-0.12087
stec8|J5012,56500,6.25,-0.11194,-0.12018
stec8|J5012,56500,7.26,-0.09869,-0.13098
stec8|J5012,56500,8.27,-0.07348,-0.13790
stec8|J5012,56500,9.27,-0.00589,-0.14717
stec8|J5012,97800,-6.01,-0.04981,0.11341
stec8|J5012,97800,-5.0,-0.03192,0.11211
stec8|J5012,97800,-4.0,-0.02740,0.12038
stec8|J5012,97800,-2.97,-0.05091,0.11096
stec8|J5012,97800,-1.96,-0.11091,0.10035
stec8|J5012,97800,-0.93,-0.14489,0.08903
stec8|J5012,97800,0.09,-0.14083,0.02528
stec8|J5012,97800,1.14,-0.08024,-0.01628
stec8|J5012,97800,2.17,-0.04891,-0.08967
stec8|J5012,97800,3.19,-0.03931,-0.11309
stec8|J5012,97800,4.19,-0.03731,-0.12127
stec8|J5012,97800,5.22,-0.03049,-0.12702
stec8|J5012,97800,6.22,-0.05536,-0.11959
stec8|J5012,97800,7.24,-0.07422,-0.12733
stec8|J5012,97800,8.26,-0.04698,-0.13044
stec8|J5012,97800,9.26,0.01944,-0.13974
stec8|J5012,151300,-6.05,-0.00672,0.09435
stec8|J5012,151300,-5.02,-0.01094,0.10094
stec8|J5012,151300,-3.99,-0.02110,0.10224
stec8|J5012,151300,-2.98,-0.03732,0.09883
stec8|J5012,151300,-1.95,-0.08878,0.07773
stec8|J5012,151300,-0.93,-0.10727,0.04992
stec8|J5012,151300,0.1,-0.10062,0.00494
stec8|J5012,151300,1.12,-0.04458,-0.05510
stec8|J5012,151300,2.15,-0.02987,-0.11248
stec8|J5012,151300,3.17,-0.01793,-0.11972
stec8|J5012,151300,4.18,-0.01598,-0.12950
stec8|J5012,151300,5.2,-0.00932,-0.12604
stec8|J5012,151300,6.22,-0.02884,-0.12688
stec8|J5012,151300,7.24,-0.02844,-0.12829
stec8|J5012,151300,8.25,-0.04099,-0.13030
stec8|J5012,151300,9.27,0.05571,-0.13189
stec8|J5012,151300,10.27,0.08102,-0.14342
stec8|J5012,201900,-6.04,0.03209,0.09305
stec8|J5012,201900,-5.01,0.01773,0.09784
stec8|J5012,201900,-3.98,-0.00346,0.09914
stec8|J5012,201900,-2.97,-0.04803,0.07800
stec8|J5012,201900,-1.97,-0.05628,0.05535
stec8|J5012,201900,-0.93,-0.07581,0.01333
stec8|J5012,201900,0.09,-0.06902,-0.00345
stec8|J5012,201900,1.11,-0.02288,-0.06947
stec8|J5012,201900,2.13,-0.01756,-0.10623
stec8|J5012,201900,3.16,-0.00942,-0.11549
stec8|J5012,201900,4.19,-0.00405,-0.12455
stec8|J5012,201900,5.21,0.00524,-0.12645
stec8|J5012,201900,6.22,-0.01053,-0.13210
stec8|J5012,201900,7.23,-0.01233,-0.12826
stec8|J5012,201900,8.26,-0.02092,-0.13028
stec8|J5012,201900,9.26,0.03858,-0.13036
stec8|J5012,201900,10.26,0.10538,-0.13096
stec8|J5012,303100,-6.04,0.06190,0.08326
stec8|J5012,303100,-5.01,0.02988,0.08610
stec8|J5012,303100,-4.02,0.02728,0.06651
stec8|J5012,303100,-2.97,-0.00813,0.04509
stec8|J5012,303100,-1.93,-0.03086,0.02054
stec8|J5012,303100,-0.92,-0.06808,-0.00584
stec8|J5012,303100,0.09,-0.03158,-0.03694
stec8|J5012,303100,1.12,-0.00873,-0.06315
stec8|J5012,303100,2.13,-0.00340,-0.08543
stec8|J5012,303100,3.16,0.00517,-0.10236
stec8|J5012,303100,4.18,0.01115,-0.11218
stec8|J5012,303100,5.2,0.01234,-0.11918
stec8|J5012,303100,6.22,0.00293,-0.12556
stec8|J5012,303100,7.23,0.00214,-0.12173
stec8|J5012,303100,8.25,-0.00266,-0.12374
stec8|J5012,303100,9.26,0.06658,-0.12382
stec8|J5012,303100,10.28,0.08741,-0.12134
stec8|MB253515,60100,-7.02,-0.17335,0.15007
stec8|MB253515,60100,-6.02,-0.03714,0.16153
stec8|MB253515,60100,-4.98,-0.06327,0.17290
stec8|MB253515,60100,-3.96,-0.10184,0.15932
stec8|MB253515,60100,-2.94,-0.07729,0.11531
stec8|MB253515,60100,-1.91,-0.00480,0.07138
stec8|MB253515,60100,-0.9,0.01252,0.01515
stec8|MB253515,60100,0.12,0.02293,-0.00559
stec8|MB253515,60100,1.14,0.02443,-0.02398
stec8|MB253515,60100,2.15,0.02735,-0.04856
stec8|MB253515,60100,3.16,-0.00149,-0.05289
stec8|MB253515,60100,4.18,0.02981,-0.05509
stec8|MB253515,99500,-6.48,-0.04312,0.09603
stec8|MB253515,99500,-5.66,-0.05477,0.08953
stec8|MB253515,99500,-4.86,-0.05243,0.07962
stec8|MB253515,99500,-4.04,-0.00767,0.05657
stec8|MB253515,99500,-3.23,0.01882,0.05196
stec8|MB253515,99500,-2.42,0.02907,0.03453
stec8|MB253515,99500,-1.58,0.08163,0.01071
stec8|MB253515,99500,-0.76,0.07848,-0.02807
stec8|MB253515,99500,0.06,0.08507,-0.05081
stec8|MB253515,99500,0.87,0.06287,-0.06579
stec8|MB253515,99500,1.68,0.06059,-0.07131
stec8|MB253515,99500,2.49,0.06985,-0.07270
stec8|MB253515,99500,3.3,0.07913,-0.07415
stec8|MB253515,99500,4.13,0.06441,-0.08370
stec8|MB253515,99500,4.94,0.06895,-0.07834
stec8|MB253515,99500,5.77,0.06755,-0.06970
stec8|MB253515,99500,6.58,0.05941,-0.06909
stec8|MB253515,99500,7.38,0.05939,-0.08103
stec8|MB253515,99500,8.21,0.06149,-0.08643
stec8|MB253515,99500,9.02,0.04772,-0.07702
stec8|MB253515,99500,9.82,0.04282,-0.06172
stec8|MB253515,99500,10.61,0.02672,-0.04180
stec8|MB253515,99500,11.41,0.02168,-0.04472
stec8|MB253515,126700,-2.91,0.00960,-0.00358
stec8|MB253515,126700,-1.9,0.03828,-0.02073
stec8|MB253515,126700,-0.87,0.07264,-0.03224
stec8|MB253515,126700,0.17,0.03580,-0.07149
stec8|MB253515,126700,1.19,0.04684,-0.08657
stec8|MB253515,126700,2.2,0.06698,-0.09228
stec8|MB253515,126700,3.23,0.07695,-0.09016
stec8|MB253515,126700,4.23,0.07151,-0.10185
stec8|MB253515,126700,5.26,0.06956,-0.09097
stec8|MB253515,126700,6.27,0.06826,-0.08709
stec8|MB253515,126700,7.29,0.06246,-0.09535
stec8|MB253515,126700,8.32,0.06055,-0.09671
stec8|MB253515,126700,9.31,0.04758,-0.07554
stec8|MB253515,126700,10.32,0.03151,-0.05896
stec8|MB253515,149700,-5.95,-0.02782,0.03850
stec8|MB253515,149700,-4.97,-0.03706,0.03170
stec8|MB253515,149700,-3.94,0.00210,0.01941
stec8|MB253515,149700,-2.92,-0.02187,0.00932
stec8|MB253515,149700,-1.91,0.03101,-0.00635
stec8|MB253515,149700,-0.88,0.02576,-0.02248
stec8|MB253515,149700,0.16,0.03133,-0.04671
stec8|MB253515,149700,1.18,0.04112,-0.07067
stec8|MB253515,149700,2.21,0.07044,-0.08154
stec8|MB253515,149700,3.23,0.07695,-0.08111
stec8|MB253515,149700,4.24,0.07151,-0.08906
stec8|MB253515,149700,5.26,0.06956,-0.07818
stec8|MB253515,149700,6.28,0.06798,-0.07599
stec8|MB253515,149700,7.29,0.06182,-0.08345
stec8|MB253515,149700,8.32,0.06186,-0.07935
stec8|MB253515,149700,9.32,0.04582,-0.06181
stec8|MB253515,149700,10.31,0.03648,-0.04025
stec8|MB253515,177600,-2.91,-0.02201,0.00429
stec8|MB253515,177600,-1.9,-0.00497,-0.00845
stec8|MB253515,177600,-0.88,0.02382,-0.02006
stec8|MB253515,177600,0.14,0.02501,-0.02960
stec8|MB253515,177600,1.19,0.04126,-0.05401
stec8|MB253515,177600,2.2,0.06141,-0.07270
stec8|MB253515,177600,3.23,0.07509,-0.07500
stec8|MB253515,177600,4.24,0.07182,-0.07919
stec8|MB253515,177600,5.26,0.06847,-0.07063
stec8|MB253515,177600,6.29,0.06829,-0.06746
stec8|MB253515,177600,7.3,0.06213,-0.07314
stec8|MB253515,177600,8.3,0.06217,-0.06958
stec8|MB253515,177600,9.3,0.04469,-0.04757
stec8|MB253515,177600,10.3,0.04815,-0.03374
stec8|MB253515,177600,11.3,0.19445,-0.03874
stec8|MB253515,200100,-6.99,-0.09355,0.02575
stec8|MB253515,200100,-5.98,-0.06379,0.03504
stec8|MB253515,200100,-4.97,-0.02832,0.00479
stec8|MB253515,200100,-3.95,-0.01278,0.00253
stec8|MB253515,200100,-2.91,-0.01405,0.00093
stec8|MB253515,200100,-1.9,0.00413,-0.01490
stec8|MB253515,200100,-0.88,0.03721,-0.02170
stec8|MB253515,200100,0.14,0.03532,-0.03232
stec8|MB253515,200100,1.17,0.04605,-0.04455
stec8|MB253515,200100,2.21,0.06564,-0.06300
stec8|MB253515,200100,3.24,0.08112,-0.07982
stec8|MB253515,200100,4.25,0.08272,-0.08402
stec8|MB253515,200100,5.26,0.07973,-0.07960
stec8|MB253515,200100,6.28,0.07761,-0.07173
stec8|MB253515,200100,7.3,0.07209,-0.07741
stec8|MB253515,200100,8.32,0.07149,-0.07378
stec8|MB253515,200100,9.31,0.05337,-0.05342
stec8|MB253515,200100,10.3,0.08480,-0.03879
stec8|MB253515,200100,11.3,0.21219,-0.04365
stec8|MB253515,250100,-2.93,0.02163,0.00799
stec8|MB253515,250100,-1.89,0.03360,-0.00674
stec8|MB253515,250100,-0.87,0.05176,-0.01399
stec8|MB253515,250100,0.13,0.05084,-0.01797
stec8|MB253515,250100,1.17,0.04561,-0.03124
stec8|MB253515,250100,2.2,0.05838,-0.04432
stec8|MB253515,250100,3.22,0.08003,-0.05218
stec8|MB253515,250100,4.25,0.08272,-0.06911
stec8|MB253515,250100,5.28,0.08078,-0.06066
stec8|MB253515,250100,6.28,0.07930,-0.05748
stec8|MB253515,250100,7.3,0.07552,-0.05780
stec8|MB253515,250100,8.29,0.07343,-0.05473
stec8|MB253515,250100,9.29,0.06471,-0.03744
stec8|MB253515,250100,10.29,0.09292,-0.02973
stec8|MB253515,301600,-7.09,-0.03067,-0.01342
stec8|MB253515,301600,-6.05,0.03753,-0.00179
stec8|MB253515,301600,-5.03,0.03743,-0.00850
stec8|MB253515,301600,-3.96,0.01249,-0.00464
stec8|MB253515,301600,-2.97,0.04153,-0.00232
stec8|MB253515,301600,-1.92,0.05016,-0.01098
stec8|MB253515,301600,-0.88,0.06731,-0.01800
stec8|MB253515,301600,0.13,0.06740,-0.02400
stec8|MB253515,301600,1.17,0.07125,-0.03490
stec8|MB253515,301600,2.18,0.06538,-0.04463
stec8|MB253515,301600,3.22,0.09156,-0.05202
stec8|MB253515,301600,4.24,0.10290,-0.06855
stec8|MB253515,301600,5.26,0.10244,-0.06804
stec8|MB253515,301600,6.28,0.09913,-0.06247
stec8|MB253515,301600,7.3,0.09239,-0.06069
stec8|MB253515,301600,8.3,0.09649,-0.05389
stec8|MB253515,301600,9.3,0.08972,-0.04056
stec8|MB253515,301600,10.3,0.05280,-0.03148
stec8|MILEY,201600,-3.93,-0.15839,-0.04839
stec8|MILEY,201600,-2.91,-0.08762,-0.04990
stec8|MILEY,201600,-1.88,0.00162,-0.04344
stec8|MILEY,201600,-0.86,0.06788,-0.05709
stec8|MILEY,201600,0.17,0.04175,-0.07349
stec8|MILEY,201600,1.18,0.23341,-0.09284
stec8|MILEY,201600,2.22,0.16736,-0.09882
stec8|MILEY,201600,3.22,0.18010,-0.11185
stec8|MILEY,201600,4.26,0.17503,-0.12249
stec8|MILEY,201600,5.28,0.17360,-0.12082
stec8|MILEY,201600,6.28,0.16330,-0.12560
stec8|MILEY,201600,7.32,0.18271,-0.13796
stec8|MILEY,201600,8.34,0.13638,-0.12487
stec8|MILEY,201600,9.36,0.02857,-0.13918
stec8|MILEY,201600,10.38,0.02689,-0.14360
stec8|MILEY,201600,11.38,0.05430,-0.12729
stec8|MILEY,232000,-4.98,-0.18299,-0.01305
stec8|MILEY,232000,-3.92,-0.15181,-0.01264
stec8|MILEY,232000,-2.93,-0.06958,-0.01746
stec8|MILEY,232000,-1.89,0.00369,-0.00883
stec8|MILEY,232000,-0.85,0.06636,-0.02093
stec8|MILEY,232000,0.16,0.04958,-0.03997
stec8|MILEY,232000,1.18,0.16682,-0.04596
stec8|MILEY,232000,2.2,0.27732,-0.06055
stec8|MILEY,232000,3.22,0.26367,-0.07350
stec8|MILEY,232000,4.25,0.24745,-0.08234
stec8|MILEY,232000,5.28,0.23367,-0.08520
stec8|MILEY,232000,6.3,0.24745,-0.08699
stec8|MILEY,232000,7.32,0.18112,-0.08427
stec8|MILEY,232000,8.35,0.02602,-0.08662
stec8|MILEY,232000,9.36,0.02161,-0.10863
stec8|MILEY,232000,10.37,0.03394,-0.10369
stec8|MILEY,232000,11.37,0.02114,-0.08911
stec8|MILEY,254600,-3.92,-0.13481,-0.01264
stec8|MILEY,254600,-2.9,-0.08129,-0.01134
stec8|MILEY,254600,-1.88,0.00981,-0.00712
stec8|MILEY,254600,-0.85,0.03922,-0.02093
stec8|MILEY,254600,0.16,0.03955,-0.04239
stec8|MILEY,254600,1.18,0.08511,-0.04596
stec8|MILEY,254600,2.21,0.16393,-0.04878
stec8|MILEY,254600,3.25,0.27090,-0.06013
stec8|MILEY,254600,4.25,0.27646,-0.07817
stec8|MILEY,254600,5.28,0.27884,-0.07613
stec8|MILEY,254600,6.3,0.20212,-0.07636
stec8|MILEY,254600,7.32,0.07634,-0.07901
stec8|MILEY,254600,8.35,0.00646,-0.09018
stec8|MILEY,254600,9.37,0.03032,-0.10863
stec8|MILEY,254600,10.38,0.02535,-0.10631
stec8|MILEY,254600,11.37,0.04724,-0.08862
stec8|MILEY,302900,-3.92,-0.10069,-0.05461
stec8|MILEY,302900,-2.9,-0.04927,-0.04467
stec8|MILEY,302900,-1.89,0.04393,-0.05098
stec8|MILEY,302900,-0.86,0.03986,-0.06096
stec8|MILEY,302900,0.15,0.02491,-0.08103
stec8|MILEY,302900,1.19,0.05343,-0.08439
stec8|MILEY,302900,2.22,0.06989,-0.08721
stec8|MILEY,302900,3.25,0.10606,-0.09749
stec8|MILEY,302900,4.27,0.09743,-0.10746
stec8|MILEY,302900,5.3,0.07804,-0.10773
stec8|MILEY,302900,6.3,0.05875,-0.11173
stec8|MILEY,302900,7.32,0.00502,-0.12425
stec8|MILEY,302900,8.34,0.02012,-0.13671
stec8|MILEY,302900,9.37,0.03963,-0.14926
stec8|MILEY,302900,10.38,0.02277,-0.14164
stec8|MILEY,302900,11.35,0.08541,-0.15146
stec8|NACA 0009,59700,-6.02,-0.17763,0.09572
stec8|NACA 0009,59700,-5.03,-0.14572,0.10063
stec8|NACA 0009,59700,-3.99,-0.15322,0.08540
stec8|NACA 0009,59700,-3.0,-0.11179,0.07185
stec8|NACA 0009,59700,-1.95,-0.14593,0.00396
stec8|NACA 0009,59700,-0.92,-0.13643,0.00053
stec8|NACA 0009,59700,0.09,-0.13394,0.00841
stec8|NACA 0009,59700,1.1,-0.11510,0.00128
stec8|NACA 0009,59700,2.13,-0.11897,-0.00424
stec8|NACA 0009,59700,3.15,-0.06918,-0.09668
stec8|NACA 0009,59700,4.19,-0.06875,-0.10319
stec8|NACA 0009,59700,5.19,-0.09662,-0.09775
stec8|NACA 0009,59700,6.22,-0.11671,-0.10246
stec8|NACA 0009,59700,7.23,-0.18854,-0.10097
stec8|NACA 0009,59700,8.23,-0.14669,-0.09705
stec8|NACA 0009,59700,9.26,-0.10690,0.00979
stec8|NACA 0009,59700,10.25,-0.01894,-0.02018
stec8|NACA 0009,100300,-6.03,-0.08218,0.08683
stec8|NACA 0009,100300,-5.0,-0.09212,0.08824
stec8|NACA 0009,100300,-3.98,-0.12361,0.07461
stec8|NACA 0009,100300,-2.98,-0.05406,0.06712
stec8|NACA 0009,100300,-1.96,-0.09277,0.02189
stec8|NACA 0009,100300,-0.91,-0.13097,-0.01481
stec8|NACA 0009,100300,0.09,-0.12386,-0.00984
stec8|NACA 0009,100300,1.11,-0.09816,-0.01052
stec8|NACA 0009,100300,2.15,-0.04345,-0.06503
stec8|NACA 0009,100300,3.15,-0.03294,-0.11183
stec8|NACA 0009,100300,4.19,-0.03890,-0.10409
stec8|NACA 0009,100300,5.21,-0.05921,-0.10104
stec8|NACA 0009,100300,6.21,-0.06146,-0.10008
stec8|NACA 0009,100300,7.23,-0.07464,-0.10338
stec8|NACA 0009,100300,8.24,-0.04644,-0.11529
stec8|NACA 0009,150600,-6.04,-0.05497,0.09267
stec8|NACA 0009,150600,-5.03,-0.07910,0.09213
stec8|NACA 0009,150600,-4.0,-0.12852,0.07988
stec8|NACA 0009,150600,-2.99,-0.04387,0.07836
stec8|NACA 0009,150600,-1.96,-0.03124,0.06895
stec8|NACA 0009,150600,-0.94,-0.10794,-0.00189
stec8|NACA 0009,150600,0.07,-0.12169,-0.00943
stec8|NACA 0009,150600,1.11,-0.06668,-0.03691
stec8|NACA 0009,150600,2.15,-0.03724,-0.09769
stec8|NACA 0009,150600,3.16,-0.02659,-0.10060
stec8|NACA 0009,150600,4.18,-0.03281,-0.09971
stec8|NACA 0009,150600,5.21,-0.06986,-0.09649
stec8|NACA 0009,150600,6.21,-0.04757,-0.09649
stec8|NACA 0009,150600,7.24,-0.05579,-0.09810
stec8|NACA 0009,150600,8.24,-0.05784,-0.09907
stec8|NACA 0009,150600,9.25,0.01607,-0.09910
stec8|NACA 0009,199000,-6.04,-0.02633,0.12497
stec8|NACA 0009,199000,-5.01,-0.03708,0.13099
stec8|NACA 0009,199000,-4.0,-0.09246,0.12038
stec8|NACA 0009,199000,-2.99,-0.00103,0.10759
stec8|NACA 0009,199000,-2.01,0.00733,0.11016
stec8|NACA 0009,199000,-0.94,-0.03155,0.05866
stec8|NACA 0009,199000,0.1,-0.07551,0.02739
stec8|NACA 0009,199000,1.1,-0.01223,-0.01742
stec8|NACA 0009,199000,2.13,-0.00821,-0.06298
stec8|NACA 0009,199000,3.15,-0.00054,-0.07009
stec8|NACA 0009,199000,4.19,-0.01358,-0.06474
stec8|NACA 0009,199000,5.19,-0.04411,-0.05862
stec8|NACA 0009,199000,6.23,-0.03593,-0.05862
stec8|NACA 0009,199000,7.24,-0.03160,-0.06023
stec8|NACA 0009,199000,8.24,-0.03076,-0.06354
stec8|NACA 0009,199000,9.25,0.07752,-0.05883
stec8|NACA 0009,302900,-6.05,0.00506,0.07718
stec8|NACA 0009,302900,-5.04,-0.00765,0.08243
stec8|NACA 0009,302900,-3.98,-0.05478,0.06993
stec8|NACA 0009,302900,-2.98,-0.00148,0.06048
stec8|NACA 0009,302900,-1.95,0.00768,0.03866
stec8|NACA 0009,302900,-0.99,-0.04899,0.00628
stec8|NACA 0009,302900,0.08,-0.05865,-0.03131
stec8|NACA 0009,302900,1.1,-0.00526,-0.08389
stec8|NACA 0009,302900,2.14,-0.01063,-0.10235
stec8|NACA 0009,302900,3.17,0.00225,-0.10177
stec8|NACA 0009,302900,4.19,-0.00360,-0.10199
stec8|NACA 0009,302900,5.21,-0.03013,-0.09331
stec8|NACA 0009,302900,6.22,-0.01841,-0.09331
stec8|NACA 0009,302900,7.23,-0.00284,-0.09407
stec8|NACA 0009,302900,8.25,-0.01985,-0.09172
stec8|NACA 0009,302900,9.27,0.02138,-0.08883
stec8|NACA 6409,61400,-0.83,-0.01985,0.01682
stec8|NACA 6409,61400,0.19,-0.02105,-0.00368
stec8|NACA 6409,61400,1.19,-0.02301,-0.04285
stec8|NACA 6409,61400,2.22,-0.02413,-0.05258
stec8|NACA 6409,61400,3.23,-0.04378,-0.07200
stec8|NACA 6409,61400,4.26,-0.03064,-0.08554
stec8|NACA 6409,61400,5.26,-0.01383,-0.09945
stec8|NACA 6409,61400,6.28,0.03124,-0.09807
stec8|NACA 6409,61400,7.24,0.09298,-0.08268
stec8|NACA 6409,61400,8.24,0.06005,-0.09491
stec8|NACA 6409,61400,9.25,-0.05651,-0.14962
stec8|NACA 6409,61400,10.36,-0.15043,-0.11061
stec8|NACA 6409,79400,-0.84,-0.01004,-0.02667
stec8|NACA 6409,79400,0.18,0.02260,-0.03123
stec8|NACA 6409,79400,1.21,0.02622,-0.06526
stec8|NACA 6409,79400,2.21,0.01280,-0.09205
stec8|NACA 6409,79400,3.24,0.00949,-0.10314
stec8|NACA 6409,79400,4.25,0.01235,-0.11523
stec8|NACA 6409,79400,5.26,0.00338,-0.11896
stec8|NACA 6409,79400,6.28,-0.03383,-0.12771
stec8|NACA 6409,79400,7.32,-0.03228,-0.14106
stec8|NACA 6409,79400,8.32,-0.02848,-0.14822
stec8|NACA 6409,79400,9.35,-0.02827,-0.11360
